Input Sentences,Output Sentences,Grammatical Error
"VIDEO: इस गांव की मिट्टी हुई बंजर, यहां नजर नहीं आत ेयुवक","VIDEO: इस गांव की मिट्टी हुई बंजर, यहां नजर नहीं आते युवक",1
फिटकरी से वाले होने लाभ-,फिटकरी से होने वाले लाभ-,1
राजस्‍थान में बाढ़ से 100 गायों की मौत,राजस्‍थान में बाढ़ से 100 गायों की मौत,0
"सात ऐसे जिन शेयर, पर रखें नजर","सात ऐसे शेयर, जिन पर रखें नजर",1
"यूपी में सीएम कैंडिडेट पर बनने स्मृति का इंकार नहीं, दिया जवाब","यूपी में सीएम कैंडिडेट बनने पर स्मृति का इंकार नहीं, दिया जवाब",1
जीएसटी से विकास दर नौ करने फीसद में मदद मिलेगी,जीएसटी से विकास दर नौ फीसद करने में मदद मिलेगी,1
आईपीएल 2021 के लिए खिलाड़ियों की नीलामी,आईपीएल 2021 के लिए खिलाड़ियों की नीलामी,0
इसलिए उन्हें अपने प्रदर्शन पर ध्यान रखना होगा और अब इसके परिणाम सबके सामने हैं। योगराज के मुताबिक उन्होंने यह भी कहा था कि धोनी एक दिन रिटायर होंगे तब उन्हें मौका मिलेगा।,इसलिए उन्हें अपने प्रदर्शन पर ध्यान रखना होगा और अब इसके परिणाम सबके सामने हैं। योगराज के मुताबिक उन्होंने यह भी कहा था कि धोनी एक दिन रिटायर होंगे तब उन्हें मौका मिलेगा।,0
"VIDEO : जब सदन प्रताप में अपनी ही सरकार पर बरसे राजीव प्रताप रूडी, देखें वीडियो...","VIDEO : जब सदन में अपनी ही सरकार पर बरसे राजीव प्रताप रूडी, देखें वीडियो...",1
"विभाग का दावा, दो टाइम दिया जा रहा पानी","विभाग का दावा, दो टाइम दिया जा रहा पानी",0
(ख) तांत्रिक परम्परा के साहित्य और साहित्य का,(ख) तांत्रिक परम्परा के साहित्य और साहित्य का,0
इस विकास से सावधान रहने की ज़रूरत है,इस विकास से सावधान रहने की ज़रूरत है,0
"देर रात यूपी गेट और लिंक रोड पर करीब 3,000 किसान मौजूद थे, जो सड़कों पर सो रहे थे। दिल्ली में एंट्री की खबर मिलते ही किसानों में खुशी की लहर दौड़ गई।","देर रात यूपी गेट और लिंक रोड पर करीब 3,000 किसान मौजूद थे, जो सड़कों पर सो रहे थे। दिल्ली में एंट्री की खबर मिलते ही किसानों में खुशी की लहर दौड़ गई।",0
"मोदी ेन कहा- बम, बंदूक और पिस्तौल को लोकतंत्र जवाब देगा","मोदी ने कहा- बम, बंदूक और पिस्तौल को लोकतंत्र जवाब देगा",1
-सिंघाना में पूर्व पंचायत समिति सदस्य के घर दस लाख के गहने वा साढ़े तीन लाख नकदी चोरी कर ले गए। इस मामले में छह आरोपियो को गिरफ्तार जा किया चुका है।,-सिंघाना में पूर्व पंचायत समिति सदस्य के घर दस लाख के गहने वा साढ़े तीन लाख नकदी चोरी कर ले गए। इस मामले में छह आरोपियो को गिरफ्तार किया जा चुका है।,1
- पुलिस ने वारदात के कुछ देर बाद ही आरोपी को इलाके से दबोचा,- पुलिस ने वारदात के कुछ देर बाद ही आरोपी को इलाके से दबोचा,0
दरियाबाद विधानसभा के वर्चुअल सम्मेलन में भाजपा प्रदेश उपाध्यक्ष ने यह बात कही। सीएए कानून बना तीन तलाक के अभिशाप मुस्लिम से बहनों को मुक्ति भी दिलाई।,दरियाबाद विधानसभा के वर्चुअल सम्मेलन में भाजपा प्रदेश उपाध्यक्ष ने यह बात कही। सीएए कानून बना तीन तलाक के अभिशाप से मुस्लिम बहनों को मुक्ति भी दिलाई।,1
"अमरपुर ३ सूर्यगढा, लखीसराय, बिहार स्थित एक है।","अमरपुर ३ सूर्यगढा, लखीसराय, बिहार स्थित एक गाँव है।",1
अब एक ही खाते से पूरे बिहार में मध्याह्न भोजन का संचालन,अब एक ही खाते से पूरे बिहार में होगा मध्याह्न भोजन का संचालन,1
भोपाल। मप्र में एक खाप पंचायत पर सजा प्राप्त एक परिवार ने फायरिंग कर डाली। इस हमले में 2 पंचों की मौयत हो गई जबकि एक अन्य महिला गंभीर रूप से घायल हो गई।,भोपाल। मप्र में एक खाप पंचायत पर सजा प्राप्त एक परिवार ने फायरिंग कर डाली। इस हमले में 2 पंचों की मौत हो गई जबकि एक अन्य महिला गंभीर रूप से घायल हो गई।,1
"जिन पहाड़ी ढलानों पर उनके तंबू हैं, वहां भूस्खलन से लेकर अचानक आने पवाली बाढ़ तक का ख़तरा है.","जिन पहाड़ी ढलानों पर उनके तंबू हैं, वहां भूस्खलन से लेकर अचानक आने वाली बाढ़ तक का ख़तरा है.",1
"क्या इससे किसानों की दशा सुधर जाएगी, दलित मुख्यधारा का हिस्सा बन जाएंगे, महिलाओं के हालात बदल जाएंगे और कुपोषण के मारे इस देश के अधिकांश लोग दंड-बैठक लगाने लायक हो जाएंगे?","क्या इससे किसानों की दशा सुधर जाएगी, दलित मुख्यधारा का हिस्सा बन जाएंगे, महिलाओं के हालात बदल जाएंगे और कुपोषण के मारे इस देश के अधिकांश लोग दंड-बैठक लगाने लायक हो जाएंगे?",0
जम्मू-कश्मीर पुलिस ने अपने जवानों के लिए एक निर्देश जारी किया  है। इस एडवाइजरी के अनुसार सभी जवानों को अपने... पढ़ें,जम्मू-कश्मीर पुलिस ने अपने जवानों के लिए एक निर्देश जारी किया  है। इस एडवाइजरी के अनुसार सभी जवानों को अपने... पढ़ें,0
- पीएचडी की न्यूनतम अवधि तीन ाल और अधिकतम छह साल की होगी। महिला और दिव्यांग शोधार्थियों को अधिकतम अवधि में दो साल की छूट प्रदान की जाएगी।,- पीएचडी की न्यूनतम अवधि तीन साल और अधिकतम छह साल की होगी। महिला और दिव्यांग शोधार्थियों को अधिकतम अवधि में दो साल की छूट प्रदान की जाएगी।,1
नानावती के वकील में के रोल में होंगे अंगद बेदी,नानावती के वकील के रोल में होंगे अंगद बेदी,1
ट्रेनिंग के दौरान जवान युद्ध जीतने के जज्बे को ध्यान में रखें जवान : बिपिन रावत,ट्रेनिंग के दौरान युद्ध जीतने के जज्बे को ध्यान में रखें जवान : बिपिन रावत,1
सुबह नाना की भी ट्रेन ीक चपेट में आने से हुई थी मौत,सुबह नाना की भी ट्रेन की चपेट में आने से हुई थी मौत,1
"ऊंचे मार्जिन हिंदुस्तान के कारण सेल का प्रदर्शन रहेगा बेहतर, जबकि हिंडाल्को और हिंदुस्तान जिंक कर सकती हैं निराश","ऊंचे मार्जिन के कारण सेल का प्रदर्शन रहेगा बेहतर, जबकि हिंडाल्को और हिंदुस्तान जिंक कर सकती हैं निराश",1
सिनेमाघर मेरं रिलीज होगी फिल्म,सिनेमाघर में रिलीज होगी फिल्म,1
अगर आप किसी विंटर वैडिंग में जा रही हैं अपने कपड़ों और बढ़ती ठंड के बारे में सोचकर परेशान हैं। तो आप अपनी मनपसंद ड्रेस के साथ लेयरिंग स्टाइल कैरी कर सकती है।,अगर आप किसी विंटर वैडिंग में जा रही हैं अपने कपड़ों और बढ़ती ठंड के बारे में सोचकर परेशान हैं। तो आप अपनी मनपसंद ड्रेस के साथ लेयरिंग स्टाइल कैरी कर सकती है।,0
"में पलक भला क्या कर सकती थी! आगे-आगे मीठी, पीछे-पीछे पलक.","ऐसे में पलक भला क्या कर सकती थी! आगे-आगे मीठी, पीछे-पीछे पलक.",1
"मालूम हो कि फिल्म गुंडे में प्रियंका एक कैबरे डांसर के रोल में हैं, फिल्म का यह रोल कि बीते जमाने की डांसर क्वीन हेलेन से प्रभावित है","मालूम हो कि फिल्म गुंडे में प्रियंका एक कैबरे डांसर के रोल में हैं, फिल्म का यह रोल कि बीते जमाने की डांसर क्वीन हेलेन से प्रभावित है।",1
कैंट को इंदौर की तरह 62 छावनियों का मॉडल बनाने कर तैयारी,कैंट को इंदौर की तरह 62 छावनियों का मॉडल बनाने कर तैयारी,0
इस अस्‍पताल में तेजाब पीडि़तों और दहेज के लिए जलाई गई महिलाओं का मुफ्त इलाज,इस अस्‍पताल में तेजाब पीडि़तों और दहेज के लिए जलाई गई महिलाओं का मुफ्त इलाज,0
"न्यायिक बुनियादी ढांचे पर, सीजेआई ने कहा कि उन्होंने देश के कोने-कोने से जानकारी एकत्र करते हुए एक बड़ी रिपोर्ट बनाई है, जिसे वह कानून मंत्री के सामने पेश करेंगे।","न्यायिक बुनियादी ढांचे पर, सीजेआई ने कहा कि उन्होंने देश के कोने-कोने से जानकारी एकत्र करते हुए एक बड़ी रिपोर्ट बनाई है, जिसे वह कानून मंत्री के सामने पेश करेंगे।",0
कोरोना की दूसरी लहर हो रही घातक : डा. पंकज,कोरोना की दूसरी लहर हो रही घातक : डा. पंकज,0
नकली नोटों कारोबार का कारोबार करते 5 गिरफ्तार,नकली नोटों का कारोबार करते 5 गिरफ्तार,1
स्थानीय लोगों ने आरोप लगाया है कि देलवर बाहिनी का प्रमुख कुख्यात ड्रग व्यापारी देलवर और उसके 6 सहयोगी अपराध में शामिल थे। उन पर हत्या समेत कई मामले पहल ेसे ही दर्ज हैं।,स्थानीय लोगों ने आरोप लगाया है कि देलवर बाहिनी का प्रमुख कुख्यात ड्रग व्यापारी देलवर और उसके 6 सहयोगी अपराध में शामिल थे। उन पर हत्या समेत कई मामले पहले से ही दर्ज हैं।,1
"दरअसल पिछले कुछ सालों के दौरान भारत-पाकिस्तान के बीच जितनी बार विवाद बढ़ा है, उतनी बार सिंधु जल समझौते को तोड़ने की बात उठती रही है.","दरअसल पिछले कुछ सालों के दौरान भारत-पाकिस्तान के बीच जितनी बार विवाद बढ़ा है, उतनी बार सिंधु जल समझौते को तोड़ने की बात उठती रही है.",0
हिंदी न्यूज़ NCR नोएडा 24 सेनेटाइजेशन सेक्टर-सोसाइटी किया,हिंदी न्यूज़ NCR नोएडा 24 सेक्टर-सोसाइटी सेनेटाइजेशन किया,1
"अपर पुलिस अधीक्षक हृदेश कुमार ने थाने का निरीक्षण किया। निरीक्षण में सेाफ सफाई, रात्रि गश्त तेज करने और अपराधियों पर विशेष नजर रखने के लिए निर्देशित किया।","अपर पुलिस अधीक्षक हृदेश कुमार ने थाने का निरीक्षण किया। निरीक्षण में साफ सफाई, रात्रि गश्त तेज करने और अपराधियों पर विशेष नजर रखने के लिए निर्देशित किया।",1
"ISRO इसी साल अप्रैल में करेगा चंद्रयान-2 का प्रक्षेपण, चंद्रमा के दक्षिणी ध्रुव पर उतरेगा रोवर","ISRO इसी साल अप्रैल में करेगा चंद्रयान-2 का प्रक्षेपण, चंद्रमा के दक्षिणी ध्रुव पर उतरेगा रोवर",0
"डोनाल्‍ड ट्रंप साल 2020 में फिर लड़ेंगे अमेरिकी राष्‍ट्ररपति का चुनाव, खुद को बताया विपक्ष का पीड़‍ित","डोनाल्‍ड ट्रंप साल 2020 में फिर लड़ेंगे अमेरिकी राष्‍ट्रपति का चुनाव, खुद को बताया विपक्ष का पीड़‍ित",1
भारतीय बाजार पर भी पड़ेगा असर!,भारतीय बाजार पर भी पड़ेगा असर!,0
जम्मू कश्मीर में आतंकवाद से बचाव के नाम पर 4.5 लाख से अधिक लाइसेंस जारी किए गए थे।,जम्मू कश्मीर में आतंकवाद से बचाव के नाम पर 4.5 लाख से अधिक लाइसेंस जारी किए गए थे।,0
"एसएन की जूनियर डॉक्टर की अपहरण कर हत्या, उरई का मेडिकल ऑफिसर हिरासत में","एसएन की जूनियर डॉक्टर की अपहरण कर हत्या, उरई का मेडिकल ऑफिसर हिरासत में",0
अगर पिछले साल से तुलना करें तो वैट संग्रहण में वृध्दि दर्ज की गई है। इस साल के शुरुआती पांच महीनों में वैट संग्रहण में 35 फीसदी की बढ़ोतरी दर्ज की गई है।,अगर पिछले साल से तुलना करें तो वैट संग्रहण में वृध्दि दर्ज की गई है। इस साल के शुरुआती पांच महीनों में वैट संग्रहण में 35 फीसदी की बढ़ोतरी दर्ज की गई है।,0
सीएसआईआर की भी महत्वपूर्ण भूमिका,सीएसआईआर की भी महत्वपूर्ण भूमिका,0
"नई दिल्ली, 7 दिसंबर (आईएएनएस)। प्रधानमंत्री नरेंद्र मोदी ने सोमवार को उत्तर प्रदेश में आगरा मेट्रो प्रोजेक्ट के निर्माण कार्य का वीडियो कॉन्फ्रेंसिंग के जरिए उद्घाटन किया।","नई दिल्ली, 7 दिसंबर (आईएएनएस)। प्रधानमंत्री नरेंद्र मोदी ने सोमवार को उत्तर प्रदेश में आगरा मेट्रो प्रोजेक्ट के निर्माण कार्य का वीडियो कॉन्फ्रेंसिंग के जरिए उद्घाटन किया।",0
झारखंड से निकलकर दूसरे राज्यों में भी धर्मकोड का आंदोलन,झारखंड से निकलकर दूसरे राज्यों में भी फैला धर्मकोड का आंदोलन,1
"सहारनपुर, 5 नवंबर (वार्ता) पश्चिमी उत्तर प्रदेश को भरपूर तवज्जो देने वाले उत्तर प्रदेश के मुख्यमंत्री योगी आदित्यनाथ आठ नवंबर से सहारनपुर मंडल के दो चर्चित कस्बों कैराना और देवबंद का नवंबर दौरा करेंगे।","सहारनपुर, 5 नवंबर (वार्ता) पश्चिमी उत्तर प्रदेश को भरपूर तवज्जो देने वाले उत्तर प्रदेश के मुख्यमंत्री योगी आदित्यनाथ आठ नवंबर से सहारनपुर मंडल के दो चर्चित कस्बों कैराना और देवबंद का दौरा करेंगे।",1
- विधायक दलाल दिया विधानसभा में उठाने का भरोसा,- विधायक दलाल ने दिया विधानसभा में उठाने का भरोसा,1
"आज से दो दिनों की अमेठी यात्रा पर राहुल गांधी, मोदी सरकार पर साधा निशाना","आज से दो दिनों की अमेठी यात्रा पर राहुल गांधी, मोदी सरकार पर साधा निशाना",0
"इसकी 5,000एमएएच की बैटरी फोन को पूरे दिन चलाने के लिए काफी है। कई एप्लीकेशन एक साथ चलाने पर भी कोई परेशानी महसूस नहीं होगी।","इसकी 5,000एमएएच की बैटरी फोन को पूरे दिन चलाने के लिए काफी है। कई एप्लीकेशन एक साथ चलाने पर भी कोई परेशानी महसूस नहीं होगी।",0
साबरमती में स्थित गाँधी आश्रम विश्व प्रसिद्ध है।,साबरमती में स्थित गाँधी आश्रम विश्व प्रसिद्ध है।,0
"हे हनुमान जी! विचार करने में, कर्म करने में और बोलने में, जिनका ध्यान आपमें रहता है, उनको सब","हे हनुमान जी! विचार करने में, कर्म करने में और बोलने में, जिनका ध्यान आपमें रहता है, उनको सब",0
हिंदी न्यूज़ › उत्तर प्रदेश › झांसी › पूरे जोश के साथ जगह जगह हुआ होली मिलन समारोह,हिंदी न्यूज़ › उत्तर प्रदेश › झांसी › पूरे जोश के साथ जगह जगह हुआ होली मिलन समारोह,0
"पीएम मोदी ने लिखा, राष्ट्रीय हितों की रक्षा करने और राष्ट्रीय प्रगति को आगे बढ़ाने के मामले में वे अटूट हैं।","पीएम मोदी ने लिखा, राष्ट्रीय हितों की रक्षा करने और राष्ट्रीय प्रगति को आगे बढ़ाने के मामले में वे अटूट हैं।",0
हाईवे पर एक लाइन कराई शुरू,हाईवे पर एक लाइन शुरू कराई,1
मीन : मन पर नियंत्रण रख कर्तव्यनिष्ठ बने। जीवनसाथी से वैचारिक मतभेद संभव। मन ढ़ेर सारे पूर्वाग्रहों अपनायें। से प्रभावित रहेगा। पुरानी बातों को भूलकर वर्तमान के साथ समझौतावादी रवैया अपनायें।,मीन : मन पर नियंत्रण रख कर्तव्यनिष्ठ बने। जीवनसाथी से वैचारिक मतभेद संभव। मन ढ़ेर सारे पूर्वाग्रहों से प्रभावित रहेगा। पुरानी बातों को भूलकर वर्तमान के साथ समझौतावादी रवैया अपनायें।,1
"एक अधिकारी ने कहा, ""औद्योगिक कर्मचारियों के लिए महंगाई 1 जुलाई, 2013 से 30 जून, 2014 तक 7.25 प्रतिशत रहा। इस लिहाज से केंद्र सरकार पअपने कर्मचारियों का महंगाई भत्ता 7 प्रतिशत बढ़ाएगी।""","एक अधिकारी ने कहा, ""औद्योगिक कर्मचारियों के लिए महंगाई 1 जुलाई, 2013 से 30 जून, 2014 तक 7.25 प्रतिशत रहा। इस लिहाज से केंद्र सरकार अपने कर्मचारियों का महंगाई भत्ता 7 प्रतिशत बढ़ाएगी।""",1
अपने बयानों को लेकर चर्चा में रहने वाले अपना दल (एस) सांसद पकौड़ी लाल कोल का एक वीडियो वायरल हुआ है। जिसमें वो अमर्यादित टिप्पणी कर रहे हैं।,अपने बयानों को लेकर चर्चा में रहने वाले अपना दल (एस) सांसद पकौड़ी लाल कोल का एक वीडियो वायरल हुआ है। जिसमें वो अमर्यादित टिप्पणी कर रहे हैं।,0
उन्होंने आश्वासन दिया कि बाज़ार में धन की कमी नहीं दी जाएगी.,उन्होंने आश्वासन दिया कि बाज़ार में धन की कमी नहीं होने दी जाएगी.,1
कोचिंग संस्थान में पढ़ाई ऑनलाइन से तैयारी में नहीं लगेगा ब्रेक,कोचिंग संस्थान में ऑनलाइन पढ़ाई से तैयारी में नहीं लगेगा ब्रेक,1
राष्ट्रीय उद्यान के अधिकारी एआर भारतंी इसके लिए इंसानों को ही दोषी मानते हैं.,राष्ट्रीय उद्यान के अधिकारी एआर भारती इसके लिए इंसानों को ही दोषी मानते हैं.,1
इससे खएनीमिया का खतरा बढ़ जाता है.,इससे एनीमिया का खतरा बढ़ जाता है.,1
वामपंथी दलों ने सरकार से कहा है कि वे न्यूनतम साझा कार्यक्रम पर कायम रहें,वामपंथी दलों ने सरकार से कहा है कि वे न्यूनतम साझा कार्यक्रम पर कायम रहें,0
"हिंदी न्यूज़ उत्तर प्रदेश कुशीनगर को अंतरराष्ट्रीय एयरपोर्ट बनाने पर मायावती ने किया ट्वीट, कहा-सरकार अब इसे जल्दी पूरा कराए","हिंदी न्यूज़ उत्तर प्रदेश कुशीनगर को अंतरराष्ट्रीय एयरपोर्ट बनाने पर मायावती ने किया ट्वीट, कहा-सरकार अब इसे जल्दी पूरा कराए",0
अगर गोडसे देशभक्त है तो मैं राष्ट्र-विरोधी बनकर खुश िहूं- चिदंबरम,अगर गोडसे देशभक्त है तो मैं राष्ट्र-विरोधी बनकर खुश हूं- चिदंबरम,1
"माइंज और हनोवर के बीच हुआ कमैच रविवार के मौसम जैसा ही रहा, फीका फीका. दोनों टीमें निर्धारित समय में गोल नहीं कर पाईं.","माइंज और हनोवर के बीच हुआ मैच रविवार के मौसम जैसा ही रहा, फीका फीका. दोनों टीमें निर्धारित समय में गोल नहीं कर पाईं.",1
"नही लरहे MP के राज्यपाल लालजी टंडन, लखनऊ के अस्पताल में ली अंतिम सांस","नही रहे MP के राज्यपाल लालजी टंडन, लखनऊ के अस्पताल में ली अंतिम सांस",1
उपराज्यपाल अनिल बैजल का यह फैसला  दिल्ली में नई ‘जंग’ का शुरुआती संकेत तो नहीं?,उपराज्यपाल अनिल बैजल का यह फैसला दिल्ली में नई ‘जंग’ का शुरुआती संकेत तो नहीं?,1
हिंदी न्यूज़ बिहार गोपालगंज शिक्षक डीईओ ने डीईओ से लगाई गुहार,हिंदी न्यूज़ बिहार गोपालगंज शिक्षक ने डीईओ से लगाई गुहार,1
‘डाइनोकोकस बैक्टीरिया साबित हो सकता है वरदान,‘डाइनोकोकस बैक्टीरिया साबित हो सकता है वरदान,0
इसलिए भारत के लिए फिक्र की बात बात,इसलिए भारत के लिए फिक्र की बात,1
आगे पढ़ें ….कौन नरेंद्र हैं पटेल?,आगे पढ़ें ….कौन हैं नरेंद्र पटेल?,1
जन औषधि केंदे्र से खरीद रहे दवाएं,जन औषधि केंद्र से खरीद रहे दवाएं,1
आयोग को बैंकों के नौ अधिकारियों के खलाफ मुकदमा चलाए जाने की अनुमति मिलने का इंतजार है. उन्हें सीबीआई ने भ्रष्टाचार में कथित संलिप्तता के लिए हिरासत में लिया था.,आयोग को बैंकों के नौ अधिकारियों के खिलाफ मुकदमा चलाए जाने की अनुमति मिलने का इंतजार है. उन्हें सीबीआई ने भ्रष्टाचार में कथित संलिप्तता के लिए हिरासत में लिया था.,1
3.7 करोड़ लोगों को यह सेक्टर देता है रोजगार।,3.7 करोड़ लोगों को यह सेक्टर देता है रोजगार।,0
"अर्दोग़ान ने कहाः ""अगर बाग़ी हफ़्तर ने अपने देश के वैध प्रशासन और लीबिया में हमारे भाइयों पर हमला जारी रखा, तो हम उसको सबक़ सिखाने में ज़रा भी नहीं हिचकिचाएंगे।""","अर्दोग़ान ने कहाः ""अगर बाग़ी हफ़्तर ने अपने देश के वैध प्रशासन और लीबिया में हमारे भाइयों पर हमला जारी रखा, तो हम उसको सबक़ सिखाने में ज़रा भी नहीं हिचकिचाएंगे।""",0
‘लंच-बॉक्स’ फि ल्म में नवाजुद्दीन ने तोतले की भूमिका निभाई है। फिल्म में उनका नाम असलम शेख और है वे ऑफिस में इरफान खान के असिस्टेंट बने हैं।,‘लंच-बॉक्स’ फि ल्म में नवाजुद्दीन ने तोतले की भूमिका निभाई है। फिल्म में उनका नाम असलम शेख है और वे ऑफिस में इरफान खान के असिस्टेंट बने हैं।,1
कोर्ट ने नगरपालिका से पूछा है कि क्‍या भारत सिर्फ हिंदुओं के लिए है?,कोर्ट ने नगरपालिका से पूछा है कि क्‍या भारत सिर्फ हिंदुओं के लिए है?,0
कम करता है कोलेस्ट्रॉल लेवल,कम करता है कोलेस्ट्रॉल लेवल,0
- अधिकारियोंन े देखे परीक्षा केंद्र,- अधिकारियों ने देखे परीक्षा केंद्र,1
अमृतसर में तत्कालीन पुलिस कमिश्नर ने विक्रम जीत दुग्गल ने गठित की शक्ति टीम,अमृतसर में तत्कालीन पुलिस कमिश्नर विक्रम जीत दुग्गल ने गठित की शक्ति टीम,1
हिंदी NCR गुरुग्राम संक्षेप....स्कॉर्पियों आगे लगाकर सामान से भरी पिकअप लूटी,हिंदी न्यूज़ NCR गुरुग्राम संक्षेप....स्कॉर्पियों आगे लगाकर सामान से भरी पिकअप लूटी,1
आयु सीमा क ्या है - उम्मीदवार की आयु 01-01-2017 के अनुसार 38-50 (पोस्ट - 1) / 19-35 (पोस्ट - 2) साल की उम्र के बीच होनी चाहिए.अन्य जानकारी के लिए आप विज्ञापन देखें.,आयु सीमा क्या है - उम्मीदवार की आयु 01-01-2017 के अनुसार 38-50 (पोस्ट - 1) / 19-35 (पोस्ट - 2) साल की उम्र के बीच होनी चाहिए.अन्य जानकारी के लिए आप विज्ञापन देखें.,1
"बॉलीवुड अभिनेत्री चोपडा इन दिनों अपने पहले अमेरिकन टीवी शो ""क्वांटिको"" को लेकर जबरदस्त सुर्खियों में...... पढ़े","बॉलीवुड अभिनेत्री प्रियंका चोपडा इन दिनों अपने पहले अमेरिकन टीवी शो ""क्वांटिको"" को लेकर जबरदस्त सुर्खियों में...... पढ़े",1
"पत्रकार से अभद्रता महंगी पड़ी कंगना रनौत इंटरटेनमेंट को, गिल्ड ने किया बहिष्कार का ऐलान","पत्रकार से अभद्रता महंगी पड़ी कंगना रनौत को, इंटरटेनमेंट गिल्ड ने किया बहिष्कार का ऐलान",1
मेरठ के सलावा में आगामी दो जनवरी को प्रधानमंत्री नरेंद्र मोदी के कार्यकम को लेकर भाजपाइयों ने मंथन किया। वक्ताओं ने कहा कि अधिक से अधिक संख्या कार्यक्रम में पहुंचे।,मेरठ के सलावा में आगामी दो जनवरी को प्रधानमंत्री नरेंद्र मोदी के कार्यकम को लेकर भाजपाइयों ने मंथन किया। वक्ताओं ने कहा कि अधिक से अधिक संख्या में कार्यक्रम में पहुंचे।,1
20 सितंबर 2008 को “कोड़ाजी! आपके रेफरेंस से संजय चौधरी का पासपोर्ट बना’.,20 सितंबर 2008 को “कोड़ाजी! आपके रेफरेंस से संजय चौधरी का पासपोर्ट बना’.,0
"Watch: क्रिसमस के मौके पर खास तरह से सजाई गई ट्रेन, सोशल मीडिया पर हैरान हुए यूजर्स","Watch: क्रिसमस के मौके पर खास तरह से सजाई गई ट्रेन, सोशल मीडिया पर हैरान हुए यूजर्स",0
इस फिल्म को लेकर वो काफी ज्यादा उत्साहित हैं और एक बार फिर से सलमान खान के साथ बड़े पर्दे पर धमाकाकरती नजर आएंगी।,इस फिल्म को लेकर वो काफी ज्यादा उत्साहित हैं और एक बार फिर से सलमान खान के साथ बड़े पर्दे पर धमाका करती नजर आएंगी।,1
बिहार के 26 जिले सूखाग्रस् घोषित हुए,बिहार के 26 जिले सूखाग्रस्त घोषित हुए,1
सीएम शिवराज ने आम जनता से मांेग सुझाव,सीएम शिवराज ने आम जनता से मांगे सुझाव,1
कृषि की स्थिति जैनाबाद गांव.,कृषि की स्थिति जैनाबाद गांव.,0
बांग्लादेश में धमाका नौ लोगों की मौत,बांग्लादेश में धमाका नौ लोगों की मौत,0
"भोजपुर में पौधारोपण ने पकड़ी रफ्तार,  लगाए गए 18 हजार पौधे","भोजपुर में पौधारोपण ने पकड़ी रफ्तार,  लगाए गए 18 हजार पौधे",0
Sun Transit May 2021: वृष राशि में सूर्य का राशि परिवर्तन होने जा रहा है. ज्योतिष शास्त्र के अनुसार सूर्य का राशि को परिवर्तन सभी 12 राशियों को प्रभावित करेगा. आइए जानते हैं राशिफल.,Sun Transit May 2021: वृष राशि में सूर्य का राशि परिवर्तन होने जा रहा है. ज्योतिष शास्त्र के अनुसार सूर्य का राशि परिवर्तन सभी 12 राशियों को प्रभावित करेगा. आइए जानते हैं राशिफल.,1
इस पारी में छत्तीसगढ़ की ओर से बॉलिंग करते हुए दीप्ति धीमर दो विकेट लिए। शिवी पाण्डेय और श्रद्धा वैष्णव लिए। ने एक-एक विकेट चटकाए।,इस पारी में छत्तीसगढ़ की ओर से बॉलिंग करते हुए दीप्ति धीमर दो विकेट लिए। शिवी पाण्डेय और श्रद्धा वैष्णव ने एक-एक विकेट चटकाए।,1
