Input Sentences,Output Sentences,Grammatical Error
"গজারিয়ায় স্বতন্ত্র হামলা, প্রার্থীর বাড়িতে হামলা, গুলি","গজারিয়ায় স্বতন্ত্র প্রার্থীর বাড়িতে হামলা, গুলি",1
হেলেনা চাঁদাবাজির মামলায় হেলেনা জাহাঙ্গীরের বিরুদ্ধে চার্জশিট,চাঁদাবাজির মামলায় হেলেনা জাহাঙ্গীরের বিরুদ্ধে চার্জশিট,1
ফেসবুক অনুবাদ এর সাথে গ্রামণীফোনের কি সম্পর্ক?,ফেসবুক অনুবাদ এর সাথে গ্রামীণফোনের কি সম্পর্ক?,1
"১১ ই জানুয়ারি, ২০১৭  দুপুর ২:০২","১১ ই জানুয়ারি, ২০১৭  দুপুর ২:০২",0
এর কর্মসংস্থান সুযোগ না পাওয়া শিক্ষিত,কর্মসংস্থান এর সুযোগ না পাওয়া শিক্ষিত,1
শনিবার প্রতিমন্ত্রী গণমাধ্যমকে এ তথ্য জানান।,শনিবার প্রতিমন্ত্রী গণমাধ্যমকে এ তথ্য জানান।,0
১৩ মার্চ । ২০ ২২:০৭,১৩ মার্চ ২০ । ২২:০৭,1
অন্তহীন শুভেঅচ্ছা আর শুভকামনা রইল ।,অন্তহীন শুভেচ্ছা আর শুভকামনা রইল ।,1
"লিখেছেন অরিন্দম ম্যাগাজিন , ০৯ ই অক্টোবর, ২০১১ বিকাল ই ৫:১৫","লিখেছেন  অরিন্দম ম্যাগাজিন , ০৯ ই অক্টোবর, ২০১১  বিকাল ৫:১৫",1
"২৩ শে নভেম্বর, ২০১০  দুপুর ১:৫৫","২৩ শে নভেম্বর, ২০১০  দুপুর ১:৫৫",0
রাত পোহালেই ৪ ডিসম্বর ৪ মিরপুর শেরে বাংলা জাতীয় ক্রিকেট স্টেডিয়ামে শুরু হতে যাচ্ছে,রাত পোহালেই ৪ ডিসম্বর মিরপুর শেরে বাংলা জাতীয় ক্রিকেট স্টেডিয়ামে শুরু হতে যাচ্ছে,1
"চিঠি পাওয়ার কথা স্বীকার করে প্রক্টর গোলাম রব্বানী বলেন, চিঠির বিষয়টি তিনি দেখবেন।","চিঠি পাওয়ার কথা স্বীকার করে প্রক্টর গোলাম রব্বানী বলেন, চিঠির বিষয়টি তিনি দেখবেন।",0
"কাজ করতে গিয়েছিল, খুন করার দরকার কী ছিল? কেন্দ্ছরকে কাঠগড়ায় তুলে প্রশ্ন মমতার","কাজ করতে গিয়েছিল, খুন করার দরকার কী ছিল? কেন্দ্রকে কাঠগড়ায় তুলে প্রশ্ন মমতার",1
"সর্বশেষ এডিট : ২২ শে জুন, ২০১৬  সাল ১০:৫৫","সর্বশেষ এডিট : ২২ শে জুন, ২০১৬  সকাল ১০:৫৫",1
নানাবাড়ী বেড়াতে এসে শিকার ধর্ষণের নাতনী,নানাবাড়ী বেড়াতে এসে ধর্ষণের শিকার নাতনী,1
উদরাজী ভাই কিপিটাপ। সবার চিন্তার স্টাইল একরকম না।,উদরাজী ভাই কিপিটাপ। সবার চিন্তার স্টাইল একরকম না।,0
"করোনাভাইরাস: বিশ্বব্যাপী হঠাৎ বেড়েছে মৃত্যু, একদিনে সোয়া ২ করোনাভাইরাস: লাখ শনাক্ত","করোনাভাইরাস: বিশ্বব্যাপী হঠাৎ বেড়েছে মৃত্যু, একদিনে সোয়া ২ লাখ শনাক্ত",1
থিয়ানা বিয়োন্দো এই পোসটে অবদান রেখেছেন।,থিয়ানা বিয়োন্দো এই পোস্টে অবদান রেখেছেন।,1
পোশাক খাতে অপচয় সুবিধা বেড়ে ৩০ শতাংশ হলো,পোশাক খাতে অপচয় সুবিধা বেড়ে ৩০ শতাংশ হলো,0
"আপডেট: ১৭ সেপ্টেম্বর, ২০২০,","আপডেট: ১৭ সেপ্টেম্বর, ২০২০, ১৫:১৭",1
চ্যাম্পিয়ন্স লিগ টটেনহ্যাম টস্পার পচেত্তিনো রিয়াল মাদ্রিদ,চ্যাম্পিয়ন্স লিগ টটেনহ্যাম হটস্পার পচেত্তিনো রিয়াল মাদ্রিদ,1
"৩১ শে জানুয়ারি, ২০১৯ দুপুর জানুয়ারি, ২:১৯","৩১ শে জানুয়ারি, ২০১৯  দুপুর ২:১৯",1
শরীয়তপুর ব্যবসায়ীকেক ুপিয়ে হত্যার অভিযোগ,শরীয়তপুর ব্যবসায়ীকে কুপিয়ে হত্যার অভিযোগ,1
কৌতুক দিয়া শুরু করনের বিপদ লেখালেখির এক গুরু একবার আমগোর এইটা কইছিল।,কৌতুক দিয়া শুরু করনের বিপদ আছে। লেখালেখির এক গুরু একবার আমগোর এইটা কইছিল।,1
সাময়িক পোস্ট: ইস্টিশান ব্লগের ঠিকানা চাই,সাময়িক পোস্ট: ইস্টিশান ব্লগের ঠিকানা চাই,0
"কাদের: মোদ নয়, মুজিববর্ষের বিরোধিতা করছে বিএনপি","কাদের: মোদি নয়, মুজিববর্ষের বিরোধিতা করছে বিএনপি",1
"প্রকাশ : ১৮ সেপ্টেম্বর সেপ্টেম্বর ২০২১, ০০:০০ আপডেট : ১৭ সেপ্টেম্বর ২০২১, ২১:১৯","প্রকাশ : ১৮ সেপ্টেম্বর ২০২১, ০০:০০ আপডেট : ১৭ সেপ্টেম্বর ২০২১, ২১:১৯",1
ফোন গুলোর সর্ম্পকে এখানে বিস্তারিত জানতে এখানে ক্লিক করুন এবং মডেল লিখে সার্চ দিন।,ফোন গুলোর সর্ম্পকে বিস্তারিত জানতে এখানে ক্লিক করুন এবং মডেল লিখে সার্চ দিন।,1
প্রাকৃতিক সম্পদের সাথে মানুষের সম্পর্ক শুধুমাত্র ভোগের। বিভিন্ন বিখ্যাত,প্রাকৃতিক সম্পদের সাথে মানুষের সম্পর্ক শুধুমাত্র ভোগের। বিভিন্ন বিখ্যাত,0
মন্তব্যের জন্য ধন্যবাদ ভাই। মাইদুল ভাই।,মন্তব্যের জন্য ধন্যবাদ মাইদুল ভাই।,1
"আরও পড়ুন, হতভাগা ইভিএম! হারলে নন্দঘোষ, জিতলে জোটে না প্রশসা","আরও পড়ুন, হতভাগা ইভিএম! হারলে নন্দঘোষ, জিতলে জোটে না প্রশংসা",1
"আপডেট: ০২ সেপ্টেম্বর, ২০১৬, ১০:৫০","আপডেট: ০২ সেপ্টেম্বর, ২০১৬, ১০:৫০",0
বগুড়া-নগরবাড়ি মহাসড়কের বালু মোটরসাইকেল ভর্তি ট্রাকচাপায় এক মোটরসাইকেল আরোহী নিহত হয়েছেন।,বগুড়া-নগরবাড়ি মহাসড়কের বালু ভর্তি ট্রাকচাপায় এক মোটরসাইকেল আরোহী নিহত হয়েছেন।,1
"নলুয়া ইউনিয়নের আয়তন একর। ৩,৮০৬","নলুয়া ইউনিয়নের আয়তন ৩,৮০৬ একর।",1
আজ বৃহস্পতিবার উপজেলার আগপাড়া শেরকোল গ্রামে এ ঘটনা ঘটে।,আজ বৃহস্পতিবার উপজেলার আগপাড়া শেরকোল গ্রামে এ ঘটনা ঘটে।,0
"যৌনকর্মীকে বিয়র প্রস্তাব, রাজি না হওয়ায় কেটে পাঁচ টুকরো!","যৌনকর্মীকে বিয়ের প্রস্তাব, রাজি না হওয়ায় কেটে পাঁচ টুকরো!",1
"২৮ শে সেপ্টেম্বর, দুপুর ২:৪৩","২৮ শে সেপ্টেম্বর, ২০২০  দুপুর ২:৪৩",1
ম্যারাডোনার মৃত্যুর সময় সন্দেহ! নিয়ে,ম্যারাডোনার মৃত্যুর সময় নিয়ে সন্দেহ!,1
অপর্ণা ঘোষ আজিজুল হাকিম আনিসুর রহমান মিলন ওয়াহিদা মল্লিক জলি চিনিবাবা রহমত আলী লিড বিনোদন,অপর্ণা ঘোষ আজিজুল হাকিম আনিসুর রহমান মিলন ওয়াহিদা মল্লিক জলি চিনিবাবা রহমত আলী লিড বিনোদন,0
"নেতা তার বন্ধু নেতার,","এক নেতা তার বন্ধু নেতার,",1
আসা করি বুঝতে সমস্যা বহেনা।,আসা করি বুঝতে সমস্যা হবেনা।,1
বেসরকারি খাতের ঋঋণ ছিল গতিহীন,বেসরকারি খাতের ঋণ ছিল গতিহীন,1
আলতাফ হোসেন চৌধুীর বলতে বোঝাতে পারে:,আলতাফ হোসেন চৌধুরী বলতে বোঝাতে পারে:,1
মাশরাফিকে জরিমানার পর আইসিসির প্রশংসা!,মাশরাফিকে জরিমানার পর আইসিসির প্রশংসা!,0
"প্রকাশ : ২৬ ফেব্রুয়ারি ২০১৯, ০৯:০৬ আপডেট : ২৬ ফেব্র২ুয়ারি ২০১৯, ০৯:১৫","প্রকাশ : ২৬ ফেব্রুয়ারি ২০১৯, ০৯:০৬ আপডেট : ২৬ ফেব্রুয়ারি ২০১৯, ০৯:১৫",1
"আপডেট : ১০ জানুয়ারি, ২২২ ০০:২৪","আপডেট : ১০ জানুয়ারি, ২০২২ ০০:২৪",1
"জুনিয়র অফিসার, অ্যাকাউন্টস অ্যান্ড ফনি্যান্স","জুনিয়র অফিসার, অ্যাকাউন্টস অ্যান্ড ফিন্যান্স",1
রাতে দেরি করে খাবার,রাতে দেরি করে খাবার খাওয়া,1
থসামুর পথচলা আরো সমৃদ্ধ ও সুন্দর হোক।,সামুর পথচলা আরো সমৃদ্ধ ও সুন্দর হোক।,1
বাংলাদেশের মা্র ১৩ ভাগ মানুষ ইন্টারনেট ব্যবহার করছে: জরিপ,বাংলাদেশের মাত্র ১৩ ভাগ মানুষ ইন্টারনেট ব্যবহার করছে: জরিপ,1
শিক্ষা প্রতিমন্ত্রীকে স্বাধীনতা মাদ্রাসা শিক্ষক পরিষদের সংবর্ধনা,শিক্ষা প্রতিমন্ত্রীকে স্বাধীনতা মাদ্রাসা শিক্ষক পরিষদের সংবর্ধনা,0
"এ নিয়ে আর কথা বাড়ানোর ইচ্ছে নেই, যা বলার তা এই কথার ভেতর অন্তর্নিহিত।","এ নিয়ে আর কথা বাড়ানোর ইচ্ছে নেই, যা বলার তা এই কথার ভেতর অন্তর্নিহিত।",0
"এবার তিনি চামুন্ডেশ্বরী ও বাদামি, দুটি কেন্দ্র থেকেই লড়ছেন। ইয়েদুরাপ্পা প্রার্থী হয়েছেন শিকারিপুরায়।","এবার তিনি চামুন্ডেশ্বরী ও বাদামি, দুটি কেন্দ্র থেকেই লড়ছেন। অন্যদিকে ইয়েদুরাপ্পা প্রার্থী হয়েছেন শিকারিপুরায়।",1
জেনারেল রাওয়াতের কপ্টারের ধরা ছবি পড়েছে মোবাইলে! হবে ফরেনসিক পরীক্ষা,জেনারেল রাওয়াতের কপ্টারের ছবি ধরা পড়েছে মোবাইলে! হবে ফরেনসিক পরীক্ষা,1
রফিক আদেশ করে করে ছবি জলদি সরা,রফিক আদেশ করে ছবি জলদি সরা,1
পোস্ট টি পুর্বে প্রকাশ এখানে,পোস্ট টি পুর্বে প্রকাশ এখানে,0
পটুয়াখালীতে হারানো মাকে ১৭ বছর পর খুঁজে পেলেন ছেলে,পটুয়াখালীতে হারানো মাকে ১৭ বছর পর খুঁজে পেলেন ছেলে,0
"স্বামীর বন্ধুর সঙ্গে আপত্তিকর অবস্থায় ধরা, চুল কেনটে পরানো হলো জুতার মালা","স্বামীর বন্ধুর সঙ্গে আপত্তিকর অবস্থায় ধরা, চুল কেটে পরানো হলো জুতার মালা",1
দেবলীনা চট্টোপাধ্যায় একজন ভারতীয় চলচ্চিত্র ও টেলিভিশন অভিনেত্রী।,দেবলীনা চট্টোপাধ্যায় একজন ভারতীয় চলচ্চিত্র ও টেলিভিশন অভিনেত্রী।,0
আমাদের মধ্যে হুড়োহুড়ি লেগে যায় কে আগে এই যায় জ্যান্ত পুতুলটাকে,আমাদের মধ্যে হুড়োহুড়ি লেগে যায় কে আগে এই জ্যান্ত পুতুলটাকে,1
প্রধান শিক্কষের বিরুদ্ধে মামলার তদন্ত করবে দুদক,প্রধান শিক্ষকের বিরুদ্ধে মামলার তদন্ত করবে দুদক,1
এদের ওয়েবসাইট লিংক ও ফেসবুক পেজ লিংক নিম্নে দেয়া হল  যোগাযোগের মোবাইল নম্বর সহ:,এদের ওয়েবসাইট লিংক ও ফেসবুক পেজ লিংক নিম্নে দেয়া হল যোগাযোগের মোবাইল নম্বর সহ:,1
কবিামঞ্চে আসা? প্রেম থাকলেই আসি।,কবিতামঞ্চে আসা? প্রেম থাকলেই আসি।,1
ভাটিখাইন ইউনিয়নেউর দর্শনীয় স্থানগুলোর মধ্যে রয়েছে:,ভাটিখাইন ইউনিয়নের দর্শনীয় স্থানগুলোর মধ্যে রয়েছে:,1
পরলোকে   ইনসাল্লাহ সকল  সত্য জেনে যাবেন ।,পরলোকে   ইনসাল্লাহ সকল  সত্য জেনে যাবেন ।,0
সবাই বাংলাদেশে তালেবানী শাসনের ভয় দেখাচ্ছেন । মানছি সেটা মানছি ভয়ের বিষয় ।,সবাই বাংলাদেশে তালেবানী শাসনের ভয় দেখাচ্ছেন । মানছি সেটা ভয়ের বিষয় ।,1
শ্যামাপূজায় দীপাবলি উৎসব বরপ্জনের ঘোষণা,শ্যামাপূজায় দীপাবলি উৎসব বর্জনের ঘোষণা,1
"সৈয়দ তাজুল ইসলাম বলেছেন:ক াল্পনিক ভাইয়া, আশাকরি আপনার সুদৃষ্টি পড়বে।","সৈয়দ তাজুল ইসলাম বলেছেন: কাল্পনিক ভাইয়া, আশাকরি আপনার সুদৃষ্টি পড়বে।",1
১১:১৮ সার্বিয়ায় যুক্তরাজ্য ধরনের ভাইরাসে আক্রান্ তপ্রথম রোগী শনাক্ত হয়েছে।,১১:১৮ সার্বিয়ায় যুক্তরাজ্য ধরনের ভাইরাসে আক্রান্ত প্রথম রোগী শনাক্ত হয়েছে।,1
১২ দরপ্রস্তাব ক্রয় কমিটিতে ক্রয় অনুমোদন,১২ দরপ্রস্তাব ক্রয় কমিটিতে অনুমোদন,1
শায়মা বলেছেন: ওহ তাইলে নতুন স্টাইলের মেক আপ গেট আপ হতে পারে এটা সামুর!!!,শায়মা বলেছেন: ওহ তাইলে নতুন স্টাইলের মেক আপ গেট আপ হতে পারে এটা সামুর!!!,0
০৭ জানুয়ারি ২০ । ০৩:৩২,০৭ জানুয়ারি ২০ । ০৩:৩২,0
"সম্পৃক্ততা পাওয়া যাওয়ায় তাদের চার্জশিটে আসামি করা হচ্ছে। দণ্ডবিধির৩০২,","সম্পৃক্ততা পাওয়া যাওয়ায় তাদের চার্জশিটে আসামি করা হচ্ছে। দণ্ডবিধির ৩০২,",1
"সর্বশেষ : এডিট ১৩ ই মে, ২০১০ রাত ২:১৩","সর্বশেষ এডিট : ১৩ ই মে, ২০১০  রাত ২:১৩",1
২                                            টি                                             মন্তব্য       ১৭৪                                        বার পঠিত     ০,২                                            টি                                             মন্তব্য       ১৭৪                                        বার পঠিত     ০,0
সা্কষী : ১৯৭০ সাল থেকে।,সাক্ষী : ১৯৭০ সাল থেকে।,1
ধর্ষিতাকেই ২৭ হাজার ডলার করল জরিমানা আদালত!,ধর্ষিতাকেই ২৭ হাজার ডলার জরিমানা করল আদালত!,1
এনখ অবশ্য বিদ্যুৎ সংযোগও আছে,এখন অবশ্য বিদ্যুৎ সংযোগও আছে,1
ব্লগ কয় প্রাকর তা নিয়ে-,ব্লগ কয় প্রকার তা নিয়ে-,1
ধুনটে কলেজ ছুটি নৌকার দিয়ে প্রার্থীর সভা,ধুনটে কলেজ ছুটি দিয়ে নৌকার প্রার্থীর সভা,1
নাভালনিকে বিষ প্রয়োগের প্রমাণ পায়নি যুক্াতরাষ্ট্র,নাভালনিকে বিষ প্রয়োগের প্রমাণ পায়নি যুক্তরাষ্ট্র,1
স্কুলছাত্রীকে ধর্ষণের অভিযোগে কিশোর গ্রেফতার,স্কুলছাত্রীকে ধর্ষণের অভিযোগে কিশোর গ্রেফতার,0
প্রাণীটির খোঁজে চা বাগানে তল্লাশি চালাচ্ছে বনকর্মীরা।,প্রাণীটির খোঁজে চা বাগানে তল্লাশি চালাচ্ছে বনকর্মীরা।,0
"ভ্রুকুটি নিম্নচাপের, ফের ভারী বৃষ্টির পূর্বাভাস রাজ্যে","ভ্রুকুটি নিম্নচাপের, ফের ভারী বৃষ্টির পূর্বাভাস রাজ্যে",0
"১৮ ই জুন, ২০৩  বিকাল ৪:৫০","১৮ ই জুন, ২০১৩  বিকাল ৪:৫০",1
"শেষলগ্নে বি্ফোরক ঘোষণা, বিরোধী দলনেতার পদ ছেড়ে দিতে চান শুভেন্দু!","শেষলগ্নে বিস্ফোরক ঘোষণা, বিরোধী দলনেতার পদ ছেড়ে দিতে চান শুভেন্দু!",1
আবেদনের শেষ সময়: ২ ম ২০১৬,আবেদনের শেষ সময়: ২ মে ২০১৬,1
নদীর টলমলে পানিতে যখন হাঙ্গরদের চেহারা দেখা যায়,নদীর টলমলে পানিতে যখন হাঙ্গরদের চেহারা দেখা যায়,0
সূত্রাপুর থানা শিক্ষা কর্মকর্তার বিরুদ্ধে দুরন্ীতির অভিযোগ,সূত্রাপুর থানা শিক্ষা কর্মকর্তার বিরুদ্ধে দুর্নীতির অভিযোগ,1
ঘরোয়া ক্রিকেটে চার ম্যাচ সাসপেন্ড হলেন গৌতম গম্ভীর,ঘরোয়া ক্রিকেটে চার ম্যাচ সাসপেন্ড হলেন গৌতম গম্ভীর,0
১০ ডিসেম্বর। ২১ । ১৭:৪২,১০ ডিসেম্বর ২১ । ১৭:৪২,1
"লেখক: বেল্লাল হোসাইন, আইন করম্কর্তা, অগ্রণী ব্যাংক লিমিটেড।","লেখক: বেল্লাল হোসাইন, আইন কর্মকর্তা, অগ্রণী ব্যাংক লিমিটেড।",1
বিস্তারিত জানতে ও ক্রিপ্টোট্যাব ডাউনলোড করতে ভিজিট করুন নিচের লিঙ্ক এ-,বিস্তারিত জানতে ও ক্রিপ্টোট্যাব ডাউনলোড করতে ভিজিট করুন নিচের লিঙ্ক এ-,0
অস্ট্রেলিয়ার প্রথম সিরিজ জয়,অস্ট্রেলিয়ার বিপক্ষে প্রথম সিরিজ জয়,1
প্রশ্ন : ক্যানাডার মতো ইউএসএ-তেও কি রাইটিং ক্রিয়েটিভ স্কুল বেড়েছে?,প্রশ্ন : ক্যানাডার মতো ইউএসএ-তেও কি ক্রিয়েটিভ রাইটিং স্কুল বেড়েছে?,1
আশা করি লিংক দুটি দেখতে পাবেন এবার। সমস্যা হলে জাানবেন।,আশা করি লিংক দুটি দেখতে পাবেন এবার। সমস্যা হলে জানাবেন।,1
"একদিনে আরও ১৮৭ জনের মৃত্যু, ৩৬৯৭ শনাক্ত","একদিনে আরও ১৮৭ জনের মৃত্যু, শনাক্ত ৩৬৯৭",1
গভীর সমুদ্রে গবেষণায় বহু-অংশীজন ভিত্তিক অংশীদারিত্ব গড়ে আহ্বান বাংলাদেশের,গভীর সমুদ্রে গবেষণায় বহু-অংশীজন ভিত্তিক অংশীদারিত্ব গড়ে তোলার আহ্বান বাংলাদেশের,1
"ফায়াজ আরও বলেন, রায়ের পূর্ণাঙ্গ কপি পাওয়ার পর পর্যালচনা করে তারা পরবর্তী পদকষ্েপ নেবেন।","ফায়াজ আরও বলেন, রায়ের পূর্ণাঙ্গ কপি পাওয়ার পর পর্যালচনা করে তারা পরবর্তী পদক্ষেপ নেবেন।",1
নিজের ভেতর এক এক উৎসাহিত নরক,নিজের ভেতর এক উৎসাহিত নরক,1
"এার আইপিএল-এও রিভিউ সিস্টেম, সবুজ সংকেত বিসিসিআইয়ের","এবার আইপিএল-এও রিভিউ সিস্টেম, সবুজ সংকেত বিসিসিআইয়ের",1
উত্তর প্রদেশে ১৩ বছরের এক দলিত কিশোরীকে ধর্ষণের পর হত্যা করা হয়েছে।,ভারতের উত্তর প্রদেশে ১৩ বছরের এক দলিত কিশোরীকে ধর্ষণের পর হত্যা করা হয়েছে।,1
"৩১ শে অক্টোবর, ২০২১ ৯:২৭ সকাল","৩১ শে অক্টোবর, ২০২১  সকাল ৯:২৭",1
আমি সঙ্গে সঙ্গে তার বাসায় যাইনি।,আমি সঙ্গে সঙ্গে তার বাসায় যাইনি।,0
কেউ একজন আমাকে টেনে প্রাসাদের বাইরে নিয়ে দূরে আসলো। আরো একটি প্রাসাদ দেখা যাচ্ছে।,কেউ একজন আমাকে টেনে প্রাসাদের বাইরে নিয়ে আসলো। দূরে আরো একটি প্রাসাদ দেখা যাচ্ছে।,1
বিএনপিকে আগে ভ্যাকসিন দিতে অনুরোধ করবেন হাছান মাহমুদ,বিএনপিকে আগে ভ্যাকসিন দিতে অনুরোধ করবেন হাছান মাহমুদ,0
"সর্বশেষ এডিট : ১৫ ই ডিসেম্র, ২০০৮  রাত ২:৪০","সর্বশেষ এডিট : ১৫ ই ডিসেম্বর, ২০০৮  রাত ২:৪০",1
দেখেছন তো কি চমৎকার ইন্টেরিয়র আমাদের!,দেখছেন তো কি চমৎকার ইন্টেরিয়র আমাদের!,1
জিততেই করোনা ভাইরাসের বিরুদ্ধে লড়াইয়ে জিততেই হবে : প্রধানমন্ত্রী,করোনা ভাইরাসের বিরুদ্ধে লড়াইয়ে জিততেই হবে : প্রধানমন্ত্রী,1
শর্তসাপেক্ষে আন্তর্জাতিক ফ্লাইট পুনরায় চালুর সিদ্ধান্ত,শর্তসাপেক্ষে আন্তর্জাতিক ফ্লাইট পুনরায় চালুর সিদ্ধান্ত,0
"উত্তরপ্রদশে প্রত্যাবর্তনে মরিয়া কংগ্রেস, ছোট দলগুলির সঙ্গে সমঝোতার ইঙ্গিত","উত্তরপ্রদেশে প্রত্যাবর্তনে মরিয়া কংগ্রেস, ছোট দলগুলির সঙ্গে সমঝোতার ইঙ্গিত",1
"২৮ শ ডিসেম্বর, ২০২১  রাত ১০:০৬","২৮ শে ডিসেম্বর, ২০২১  রাত ১০:০৬",1
"প্রকাশ : ২৩ জুলাই ২০১৯, ১৬:২১ আপডেট : ২৩ জুলাই ২০১৯,","প্রকাশ : ২৩ জুলাই ২০১৯, ১৬:২১ আপডেট : ২৩ জুলাই ২০১৯, ১৬:২২",1
"লিখেছেন  তৌহিদুল ইসলাম তানিন , ২১ শে এপ্রিল, ২০১৪  রাত ১০:২১","লিখেছেন  তৌহিদুল ইসলাম তানিন , ২১ শে এপ্রিল, ২০১৪  রাত ১০:২১",0
"অথচ অভিজ্ঞতার কাতারে অসংখ্য ধূলোমলিন হাত,","অথচ অভিজ্ঞতার কাতারে অসংখ্য ধূলোমলিন হাত,",0
বলির সময় কেঁপে ওঠে মানিকোড়ার কালী,বলির সময় কেঁপে ওঠে মানিকোড়ার কালী,0
শত্রুঘন্নর চরিত্রে রণবীরকে পছন্দ সোনাক্ষীর,শত্রুঘ্নর চরিত্রে রণবীরকে পছন্দ সোনাক্ষীর,1
নীরাবতা ভাঙার জন্য এই সময়টোকেই কেন বেছে নিয়েছেন?,নীরাবতা ভাঙার জন্য এই সময়টাকেই কেন বেছে নিয়েছেন?,1
কবি গুরুর ভাষায় আমি কঠিনেরে ভালবাসিলাম কারণ কঠিন না করে প্রবঞ্চনা ।,কবি গুরুর ভাষায় আমি কঠিনেরে ভালবাসিলাম কারণ কঠিন করে না প্রবঞ্চনা ।,1
যাচ্ছি। আমি প্রতিনিয়ত ফটোশপের কিছু গুরুত্বপূর্ণ টিউটোরিয়াল করে যাচ্ছি।,আমি প্রতিনিয়ত ফটোশপের কিছু গুরুত্বপূর্ণ টিউটোরিয়াল করে যাচ্ছি।,1
"সর্বশেষ দুপুর এডিট : ২০ শে জুলাই, ২০১৬ দুপুর ২:৩৬","সর্বশেষ এডিট : ২০ শে জুলাই, ২০১৬  দুপুর ২:৩৬",1
৪ মার্চ ২০ । ২২:৩৬,১৪ মার্চ ২০ । ২২:৩৬,1
এডসেন্স ব্যবহারকারীরা একটু সতর্কভাবে ব্যবহার না। করুন। আপনাদের অন্যন্য ট্রাফিক সোর্স থাকলে আশাকরি সমস্য হবে না।,এডসেন্স ব্যবহারকারীরা একটু সতর্কভাবে ব্যবহার করুন। আপনাদের অন্যন্য ট্রাফিক সোর্স থাকলে আশাকরি সমস্য হবে না।,1
"রূপক বিধৌত সাধু বলেছেন: ইতা কি তা কহেন প্রাণের হে ভ্রাতা,","রূপক বিধৌত সাধু বলেছেন: ইতা কি তা কহেন প্রাণের হে ভ্রাতা,",0
জনবল সংকটে ধুকছে কিশোরগঞ্জের বাজিতপুর উপজেলার ৫০ শয্যাবিশিষ্ট সাস্থকমপ্লেক্স। ফলে বঞ্চিত হচ্ছেন দরিদ্র রুগীরা।,জনবল সংকটে ধুকছে কিশোরগঞ্জের বাজিতপুর উপজেলার ৫০ শয্যাবিশিষ্ট সাস্থকমপ্লেক্স। ফলে চিকিৎসা বঞ্চিত হচ্ছেন দরিদ্র রুগীরা।,1
"ভুল বোঝায় প্রিয় হয়ে অপ্রিয়, যায় অপ্রিয়,","ভুল বোঝায় প্রিয় হয়ে যায় অপ্রিয়,",1
"২২ ২২ শে ডিসেম্বর, ২০২০ বিকাল ৪:১৯","২২ শে ডিসেম্বর, ২০২০  বিকাল ৪:১৯",1
বিএনপির য়জন্য করুণ পরিণতি অপেক্ষা করছে: ওবায়দুল,বিএনপির জন্য করুণ পরিণতি অপেক্ষা করছে: ওবায়দুল,1
এটি লিবিয়ার মসজিদ ও ইসলামী কেন্দ্রগুলির তালিকা।,এটি লিবিয়ার মসজিদ ও ইসলামী কেন্দ্রগুলির তালিকা।,0
এইচএম এরশাদ ও জিএম কাদের -ফাইল ছবি,এইচএম এরশাদ ও জিএম কাদের -ফাইল ছবি,0
চাহিদা ক্যালসিয়ামের পূরণে যা খাবেন,ক্যালসিয়ামের চাহিদা পূরণে যা খাবেন,1
"আপডেট : ১২ নভেম্বর, ২০২১ ১০:০২","আপডেট : ১২ নভেম্বর, ২০২১ ১০:০২",0
তাঁকে মালদা মেডিক্যাল কলেজ হাসপাতালে ভর্তি করা হয়েছে। বৃদ্ধের করোনা পরীক্ষার ব্যবস্থা করা হয়েছে।,তাঁকে মালদা মেডিক্যাল কলেজ হাসপাতালে ভর্তি করা হয়েছে। বৃদ্ধের করোনা পরীক্ষার ব্যবস্থা করা হয়েছে।,0
শিবিরের মদদে শাহবাগে রাজাকারদের মুক্তিযোদ্ধাদের আন্দোলন। অপমান করে নানান কটুক্তি!,শিবিরের মদদে শাহবাগে রাজাকারদের আন্দোলন। মুক্তিযোদ্ধাদের অপমান করে নানান কটুক্তি!,1
"০৬ ই জুন, ২০১৪  সকাল ৯:২","০৬ ই জুন, ২০১৪  সকাল ৯:২৫",1
পাঠ্যসূচী এবং পরীক্াষসমূহ সম্পর্কে তথ্য তলব,পাঠ্যসূচী এবং পরীক্ষাসমূহ সম্পর্কে তথ্য তলব,1
"প্রকাশিত: ৩:৫০ অপরাহ্ণ, ১০ ফেব্রুয়ারি, ২০২১","প্রকাশিত: ৩:৫০ অপরাহ্ণ, ১০ ফেব্রুয়ারি, ২০২১",0
"প্রকাশ : ০৩ ডিসেম্বর ২০২১, ১০:২৬ আপডে : ০৩ ডিসেম্বর ২০২১, ১০:৩১","প্রকাশ : ০৩ ডিসেম্বর ২০২১, ১০:২৬ আপডেট : ০৩ ডিসেম্বর ২০২১, ১০:৩১",1
"১৬ ই জুন, ২০১৬  সন্ধ্যা  ৬:৩৫","১৬ ই জুন, ২০১৬  সন্ধ্যা  ৬:৩৫",0
"২৮ শে সেপ্টে১ম্বর, ২০১১  সন্ধ্যা  ৭:২৩","২৮ শে সেপ্টেম্বর, ২০১১  সন্ধ্যা  ৭:২৩",1
"২৭ শে মে, ২০১৪  দুপুর ১:৩৭","২৭ শে মে, ২০১৪  দুপুর ১:৩৭",0
"২৫ শে ডিসেম্বর, ২০১৩ ডিসেম্বর, রাত ১১:০০","২৫ শে ডিসেম্বর, ২০১৩  রাত ১১:০০",1
