Input Sentences,Output Sentences,Grammatical Error
കേരളത്തിൽ സിബിഎസ്ഇ തുറക്കാനുള്ള സ്കൂളുകൾ ശ്രമങ്ങൾ തുടങ്ങി,കേരളത്തിൽ സിബിഎസ്ഇ സ്കൂളുകൾ തുറക്കാനുള്ള ശ്രമങ്ങൾ തുടങ്ങി,1
"എന്താണെന്നതിനെക്കുറിച്ചറിയൂ, സ്തനങ്ങളെ വിലയിരുത്തി സ്ത്രീയെക്കുറിച്ചു പ്രവചിയ്ക്കുന്നത് എന്താണെന്നതിനെക്കുറിച്ചറിയൂ,","സ്തനങ്ങളെ വിലയിരുത്തി സ്ത്രീയെക്കുറിച്ചു പ്രവചിയ്ക്കുന്നത് എന്താണെന്നതിനെക്കുറിച്ചറിയൂ,",1
"'വാസന്തിക്ക് തല മസാജ് ചെയ്യാൻ, ഒരു സൈക്കോ വേണ്ടേ'; രസകരമായ കുറിപ്പും ചിത്രവുമായി അനുശ്രി","'വാസന്തിക്ക് തല മസാജ് ചെയ്യാൻ, ഒരു സൈക്കോ സൈമണെങ്കിലും വേണ്ടേ'; രസകരമായ കുറിപ്പും ചിത്രവുമായി അനുശ്രി",1
"ഹിലരിയുടെ വീഴ്ചക്കുശേഷം, അനുമാനങ്ങളുടെ സ്ഥതിി എങ്ങനെയെന്നു നോക്കാം:","ഹിലരിയുടെ വീഴ്ചക്കുശേഷം, അനുമാനങ്ങളുടെ സ്ഥിതി എങ്ങനെയെന്നു നോക്കാം:",1
ഓി: ഒരാളുടെ മൃതദേഹം കൂടി ലഭിച്ചു,ഓഖി: ഒരാളുടെ മൃതദേഹം കൂടി ലഭിച്ചു,1
കോയംകുളം ചെട്ടിപ്പടി റൂട്ടിൽ കാറും ബൈക്കും കൂട്ടിയിടിച്ചുണ്ടായ അപകടം,ചെട്ടിപ്പടി കോയംകുളം റൂട്ടിൽ കാറും ബൈക്കും കൂട്ടിയിടിച്ചുണ്ടായ അപകടം,1
“എൻഎസ്എസ് പറയുന്ന എല്ലാത്തിനും പദാനുപദ മറുപടി ആവശ്യമില്ല”: വിജയരാഘവൻ; “നിയമസഭയിൽ ഉറപ്പ്” ജയം,“എൻഎസ്എസ് പറയുന്ന എല്ലാത്തിനും പദാനുപദ മറുപടി ആവശ്യമില്ല”: വിജയരാഘവൻ; “നിയമസഭയിൽ ജയം ഉറപ്പ്”,1
"പേരുകൊണ്ട് മുസ്ലിം ആയാൽ പോര, തല മറയ്ക്കണം: വിമർശനത്തിന് മറുപടിയുമായ ി നൂറിൻ","പേരുകൊണ്ട് മുസ്ലിം ആയാൽ പോര, തല മറയ്ക്കണം: വിമർശനത്തിന് മറുപടിയുമായി നൂറിൻ",1
നഖത്തിൽ വെള്ള പാടുകൾ ഉണ്ടോഖ? എങ്കിൽ ഇക്കാര്യങ്ങൾ അറിഞ്ഞിരിയ്ക്കണം !,നഖത്തിൽ വെള്ള പാടുകൾ ഉണ്ടോ? എങ്കിൽ ഇക്കാര്യങ്ങൾ അറിഞ്ഞിരിയ്ക്കണം !,1
ഏകദിനത്തിൽ നിന്നും വിരമിക്കാനൊരുങ്ങി മലിംഗ ലസിത് മലിംഗ,ഏകദിനത്തിൽ നിന്നും വിരമിക്കാനൊരുങ്ങി ലസിത് മലിംഗ,1
ഐഎഫ്എഫ്കെ ; ചൊവ്വാഴ്ച തലശ്ശേരിയിൽ ചൊവ്വാഴ്ച തിരിതെളിയും,ഐഎഫ്എഫ്കെ ; തലശ്ശേരിയിൽ ചൊവ്വാഴ്ച തിരിതെളിയും,1
"ഓണത്തിന് വരവ് കാത്ത് കുടുംബം, മുംബൈയിൽത നിന്നെത്തിയത് യുവദമ്പതികളുടെ മരണവാർത്ത","ഓണത്തിന് വരവ് കാത്ത് കുടുംബം, മുംബൈയിൽ നിന്നെത്തിയത് യുവദമ്പതികളുടെ മരണവാർത്ത",1
ഞങ്ങൾക്കങ്ങ് അമേരിക്കയിലുമുണ്ടെടാ പിടി! ബെസ്റ്റ് സെല്ലർ എഴുത്തുകാരൻ അശ്വിൻ രാജ് പറയുന്നു,ഞങ്ങൾക്കങ്ങ് അമേരിക്കയിലുമുണ്ടെടാ പിടി! : ബെസ്റ്റ് സെല്ലർ എഴുത്തുകാരൻ അശ്വിൻ രാജ് പറയുന്നു,1
ദേശീയപാതയിൽ ബൈക്കപകടത്തിൽ രണ്ടു പേർക്ക് രിക്ക്,ദേശീയപാതയിൽ ബൈക്കപകടത്തിൽ രണ്ടു പേർക്ക് പരിക്ക്,1
ഓസ്ട്രേലിയയുടെയും ഒക്കെ പേരുകേട്ട ബാറ്റിങ് നിരയ്ക്ക് ഒരിക്കൽ പോലും ബുംറയെ വിജയകരമായി നേരിടാൻ സാധിച്ചില്ല,ഇംഗ്ലണ്ടിന്റെയും ഓസ്ട്രേലിയയുടെയും ഒക്കെ പേരുകേട്ട ബാറ്റിങ് നിരയ്ക്ക് ഒരിക്കൽ പോലും ബുംറയെ വിജയകരമായി നേരിടാൻ സാധിച്ചില്ല,1
തീര ശക്തിപ്പെടുത്തുന്നതിനായി സുരക്ഷ സായുധ സേനയെ രൂപീകരിക്കാനൊരുങ്ങി കേന്ദ്ര ആഭ്യന്തര മന്ത്രാലയം,തീര സുരക്ഷ ശക്തിപ്പെടുത്തുന്നതിനായി സായുധ സേനയെ രൂപീകരിക്കാനൊരുങ്ങി കേന്ദ്ര ആഭ്യന്തര മന്ത്രാലയം,1
അമ്മയില്ലാതെ 'അനാഥ'നായ ആനടിന് നായയുടെ സ്നേഹസാന്ത്വനം!,അമ്മയില്ലാതെ 'അനാഥ'നായ ആടിന് നായയുടെ സ്നേഹസാന്ത്വനം!,1
പ്രഖ്യാപനങ്ങൾക്കൊപ്പം സാഹിത്യവും വാരിക്കോരി തോമസ് ഐസക്കിന്റെ ബജറ്റ്,പ്രഖ്യാപനങ്ങൾക്കൊപ്പം സാഹിത്യവും വാരിക്കോരി തോമസ് ഐസക്കിന്റെ ബജറ്റ്,0
മക്കയിലെ ഇന്ത്യക്കാർക്ക് മക്കയിലെ അടിയന്തര സഹായം ലഭ്യമാക്കണം -മക്ക ഇന്ത്യൻ അസോസിയേഷൻ,മക്കയിലെ  ഇന്ത്യക്കാർക്ക് അടിയന്തര സഹായം  ലഭ്യമാക്കണം -മക്ക ഇന്ത്യൻ അസോസിയേഷൻ,1
പക്ഷിപ്പനി: കോഴി ഇറച്ചിക്ക്  വില കുത്തനെ കുറഞ്ഞു,പക്ഷിപ്പനി: കോഴി ഇറച്ചിക്ക് വില കുത്തനെ കുറഞ്ഞു,1
"സ്വപ്നയുടെ ശബ്ദരേഖ ഇഡി നിഷേധിക്കാത്തത് ഗൗരവതരം, സകർ്കാരിനെ അട്ടിമറിക്കാനുള്ള ശ്രമം: സിപിഎം","സ്വപ്നയുടെ ശബ്ദരേഖ ഇഡി നിഷേധിക്കാത്തത് ഗൗരവതരം, സർക്കാരിനെ അട്ടിമറിക്കാനുള്ള ശ്രമം: സിപിഎം",1
ഇത് പ്രയോഗിച്ച് ഒരു മണിക്കൂറിനുളള്ിൽ വരച്ചുചേരാം,ഇത് പ്രയോഗിച്ച് ഒരു മണിക്കൂറിനുള്ളിൽ വരച്ചുചേരാം,1
യുവാവിനെ ആക്രമച്ച് പരിക്കേൽപിച്ച സംഭവത്തിൽ പ്രതി പിടിയിൽ,യുവാവിനെ ആക്രമിച്ച് പരിക്കേൽപിച്ച സംഭവത്തിൽ പ്രതി പിടിയിൽ,1
ശമ്പളം മുതലാളി തരുന്ന മലയാളിയെയും കൂട്ടുകാരെയും മാത്രമേ മലയാളികളായി അയാൾക്ക് പരിചയം കാണൂ,ശമ്പളം തരുന്ന മുതലാളി മലയാളിയെയും കൂട്ടുകാരെയും മാത്രമേ മലയാളികളായി അയാൾക്ക് പരിചയം കാണൂ,1
ജനറൽ സെക്രട്ടറിയെ പരസ്യമായി വിമർശിക്കുന്നത് സ്വീകാര്യമല്ലെന്ന് ഡി രാജ,ജനറൽ സെക്രട്ടറിയെ പരസ്യമായി വിമർശിക്കുന്നത് സ്വീകാര്യമല്ലെന്ന് ഡി രാജ,0
ക്ഷേമ ബോർഡ്: അപേക്ഷകൾ ഓൺലൈനിൽ നൽകാം,കർഷകത്തൊഴിലാളി ക്ഷേമ ബോർഡ്: അപേക്ഷകൾ ഓൺലൈനിൽ നൽകാം,1
'കലൂരിൽ ഇരുന്നു വീഡിയോ ഇട്ടാൽ ബാംഗ്ലൂ ർആകില്ല മിഷ്ടർ'; ചാക്കോച്ചനെ ട്രോളി മിഥുൻ മാനുവൽ,'കലൂരിൽ ഇരുന്നു വീഡിയോ ഇട്ടാൽ ബാംഗ്ലൂർ ആകില്ല മിഷ്ടർ'; ചാക്കോച്ചനെ ട്രോളി മിഥുൻ മാനുവൽ,1
ഇമാം ഇമാം സുബ്കി ഇത് എവിടെയാണ് പ്രസ്താവിച്ചത്?,ഇമാം സുബ്കി ഇത് എവിടെയാണ് പ്രസ്താവിച്ചത്?,1
ഈ ആദ്യ ലോകകപ്പിലെ സെഞ്ചുറി ജോ റൂട്ടിന്; ഇംഗ്ലണ്ട് പൊരുതുന്നു,ഈ ലോകകപ്പിലെ ആദ്യ സെഞ്ചുറി ജോ റൂട്ടിന്; ഇംഗ്ലണ്ട് പൊരുതുന്നു,1
ഡേവിസ് കപ്പ്: ഇനത്്യക്ക് പ്ളേ ഓഫ് യോഗ്യത,ഡേവിസ് കപ്പ്: ഇന്ത്യക്ക് പ്ളേ ഓഫ് യോഗ്യത,1
വൈക്കം ചന്ദ്രശേഖരൻ നായർ നായർ സമാനതകളില്ലാത്ത പത്രാധിപർ,വൈക്കം ചന്ദ്രശേഖരൻ നായർ സമാനതകളില്ലാത്ത പത്രാധിപർ,1
ബദ്ധ ശത്രുക്കളായിരുന്ന എ ഐ ഒന്നിച്ചു അയ്യേ ഗ്രൂപ്പായി : പിടിച്ചു നിൽക്കാനുള്ള തന്ത്രപ്പാട്,ബദ്ധ ശത്രുക്കളായിരുന്ന ഐ എ ഒന്നിച്ചു അയ്യേ ഗ്രൂപ്പായി : പിടിച്ചു നിൽക്കാനുള്ള തന്ത്രപ്പാട്,1
യോഗിആദിത്യനാഥുമായി സംസാരിച്ചെന്ന് ലക്നൗ എംപി കൂടിയായ രാജ്നാഥ് സിംഗ് പറഞ്ഞു,യോഗി ആദിത്യനാഥുമായി സംസാരിച്ചെന്ന് ലക്നൗ എംപി കൂടിയായ രാജ്നാഥ് സിംഗ് പറഞ്ഞു,1
മാണിക്കെതിരായ കേസ് വിജിലൻസ് കോടതിയിൽ,മാണിക്കെതിരായ കേസ് ഇന്ന് വിജിലൻസ് കോടതിയിൽ,1
ബോളിവുഡ് താരറാണിയെ പോൽ മിന്നിത്തിളങ്ങി അനുശ്രീ; നാടൻ അനുവാണ് മാസ്സെന്ന് കമൻ്റ്!,ബോളിവുഡ് താരറാണിയെ പോൽ മിന്നിത്തിളങ്ങി അനുശ്രീ; നാടൻ അനുവാണ് മാസ്സെന്ന് കമൻ്റ്!,0
കരിങ്ങാലി പാടത്തേക്ക് വെള്ളം കൊണ്ടുപോകുന്ന വലിയതോടിനെ സംരക്ഷിക്കാൻ പദ്ധതി,കരിങ്ങാലി പാടത്തേക്ക് വെള്ളം കൊണ്ടുപോകുന്ന വലിയതോടിനെ സംരക്ഷിക്കാൻ പദ്ധതി തയ്യാറായി,1
പിൽക്കാലത്തു ഞാ ൻഗർഭിണിയാണെങ്കിൽ വേദന മരുന്ന് എനിക്ക് കുടിക്കാൻ കഴിയുമോ?,പിൽക്കാലത്തു ഞാൻ ഗർഭിണിയാണെങ്കിൽ വേദന മരുന്ന് എനിക്ക് കുടിക്കാൻ കഴിയുമോ?,1
സാന്റുമായി വന്ന ടോറസ് ലോറി തോട്ടിലേക്ക് മറിഞ്ഞു,എം സാന്റുമായി വന്ന ടോറസ് ലോറി തോട്ടിലേക്ക് മറിഞ്ഞു,1
"നിനക്കൊക്കെ തുണി ഇട്ട് ലൈക്ക് വാങ്ങാനാകുമോ എന്ന് കമന്റ്, വായടപ്പിക്കുന്ന മറുപടിയുമായി അനർക്കലി മരക്കാർ","നിനക്കൊക്കെ തുണി ഇട്ട് ലൈക്ക് വാങ്ങാനാകുമോ എന്ന് കമന്റ്, വായടപ്പിക്കുന്ന മറുപടിയുമായി അനാർക്കലി മരക്കാർ",1
തെരുവ് നായ വയോധികന്റെ വയോധികന്റെ ചെവി കടിച്ചു തിന്നു,തെരുവ് നായ വയോധികന്റെ ചെവി കടിച്ചു തിന്നു,1
മാവോയിസ്റ്റ് നേതാവ് ജലീലിന്റെ കൊലപാതകം; റിപ്പോർട്ട് മജിസ്റ്റീരിയൽ സമർപ്പിച്ചു; വസ്തുതാ വിരുദ്ധമെന്ന് ബന്ധുക്കൾ,മാവോയിസ്റ്റ് നേതാവ് ജലീലിന്റെ കൊലപാതകം; മജിസ്റ്റീരിയൽ റിപ്പോർട്ട് സമർപ്പിച്ചു; വസ്തുതാ വിരുദ്ധമെന്ന് ബന്ധുക്കൾ,1
"ഭക്ഷണങ്ങളെ ഒരു ആഴ്ചതോറും ഒരു അനുഭവത്തിന് അല്ലെങ്കിൽ ""കറാട്ടിനു ശേഷം തികച്ചും ലഘുഭക്ഷണമായിരിക്കില്ലേ?""","ഭക്ഷണങ്ങളെ ഒരു ആഴ്ചതോറും ഒരു അനുഭവത്തിന് അല്ലെങ്കിൽ ""കറാട്ടിനു ശേഷം തികച്ചും ലഘുഭക്ഷണമായിരിക്കില്ലേ?""",0
കർഷക സമരത്തെ അനുകൂലിച്ച ഗ്രെറ്റ തുൻബെർഗിനെതിരെ കേസെടുത്ത് ഡൽഹി പോലീസ്,കർഷക സമരത്തെ അനുകൂലിച്ച ഗ്രെറ്റ തുൻബെർഗിനെതിരെ കേസെടുത്ത് ഡൽഹി പോലീസ്,0
"സെന്റ് മേരീസ് കത്തീഡ്രൽ ബസിലിക്ക, എറണാകുളം","സെന്റ് മേരീസ് കത്തീഡ്രൽ ബസിലിക്ക, എറണാകുളം",0
തിരുപ്പൂരിൽ അപകടത്തിൽ തകർന്ന വോൾവോ ബസ റോഡരികിൽ നിന്ന് നീക്കുന്നു,തിരുപ്പൂരിൽ അപകടത്തിൽ തകർന്ന വോൾവോ ബസ് റോഡരികിൽ നിന്ന് നീക്കുന്നു,1
ആരാധകരെ പേടിയില്ല; അജിത്തിന്റെ അത്തമൊരു സ്വഭാവം ആരാധകരെ എനിക്ക് ഇഷ്ടമല്ല!!,ആരാധകരെ പേടിയില്ല; അജിത്തിന്റെ അത്തമൊരു സ്വഭാവം എനിക്ക് ഇഷ്ടമല്ല!!,1
"തിരുവനന്തപുരത്ത് രോഗവ്യാപനം രൂക്ഷം, സമരങ്ങൾ വെല്ലുവിളിയെന്ന് മുഖ്യമന്ത്രി","തിരുവനന്തപുരത്ത് രോഗവ്യാപനം രൂക്ഷം, പ്രതിഷേധ സമരങ്ങൾ വെല്ലുവിളിയെന്ന് മുഖ്യമന്ത്രി",1
കട്ട താടി ഒന്നൊന്നര ലുക്കാണ് മാഷേ! സ്റ്റൈലാക്കാൻ ചില കൂൾ ടിപ്സ്,കട്ട താടി ഒന്നൊന്നര ലുക്കാണ് മാഷേ! സ്റ്റൈലാക്കാൻ ചില കൂൾ ടിപ്സ്,0
എന്നാൽ കർശന നിയന്ത്രണങ്ങളിലൂടെ മാത്രമേ ടെസ്റ്റ് പോസിറ്റിവിററി നിരക്ക് പത്തിൽ താഴെയായി നിലനിർത്താൻ സാധിക്കുകയുള്ളൂ,എന്നാൽ കർശന നിയന്ത്രണങ്ങളിലൂടെ മാത്രമേ ടെസ്റ്റ് പോസിറ്റിവിറ്റി നിരക്ക് പത്തിൽ താഴെയായി നിലനിർത്താൻ സാധിക്കുകയുള്ളൂ,1
പിന്നാലെ കോവിഡിന് ആശങ്ക പരത്തി മറ്റൊരു പകർച്ചവ്യാധി: പതിനായിരക്കണക്കിന് പേർക്ക് സ്ഥിരീകരിച്ചു; പുരുഷവന്ധ്യതയ്ക്ക് കാരണമാകും,കോവിഡിന് പിന്നാലെ ആശങ്ക പരത്തി മറ്റൊരു പകർച്ചവ്യാധി: പതിനായിരക്കണക്കിന് പേർക്ക് സ്ഥിരീകരിച്ചു; പുരുഷവന്ധ്യതയ്ക്ക് കാരണമാകും,1
എറണാകുളത്ത് ആറു മാസം പ്രായമായ കുഞ്ഞിനെ അച്ഛൻ ഉപദ്രവിച്ചു,എറണാകുളത്ത് ആറു മാസം പ്രായമായ കുഞ്ഞിനെ അച്ഛൻ ഉപദ്രവിച്ചു,0
ബിഎംഡബ്ല്യു ത്രീ സീരീസ് ജിടി വിപണിയിലെത്തി,ബിഎംഡബ്ല്യു ത്രീ സീരീസ് ജിടി വിപണിയിലെത്തി,0
ക്യാൻസറില്ലാത്ത രോഗിക്ക് കീമോ ചെയ്ത സംഭവം: വിശദീകരണവുമായി മെഡിക്കൽ കോളേജ് സൂപ്രണ്ട്,ക്യാൻസറില്ലാത്ത രോഗിക്ക് കീമോ ചെയ്ത സംഭവം: വിശദീകരണവുമായി മെഡിക്കൽ കോളേജ് സൂപ്രണ്ട്,0
വാടക പ്രശ്നം നേരിടാൻ നേരിടാൻ പെൺ ഗുണ്ടകൾ,വാടക പ്രശ്നം നേരിടാൻ പെൺ ഗുണ്ടകൾ,1
പരവൂർ ദുരന്തം: കീഴടങ്ങിയവരുടെ എണ്ണം ഏഴായി,പരവൂർ ദുരന്തം: കീഴടങ്ങിയവരുടെ എണ്ണം ഏഴായി,0
വല്യ ആുളകൾക്കു മാത്രമല്ല കുട്ടികൾക്കും വരാം മരണകാരണമായ ഹൃദയാഘാതം; ഇത് ഒരു പരിധി വരെ തടയാനും സാധിക്കും,വല്യ ആളുകൾക്കു മാത്രമല്ല കുട്ടികൾക്കും വരാം മരണകാരണമായ ഹൃദയാഘാതം; ഇത് ഒരു പരിധി വരെ തടയാനും സാധിക്കും,1
കേരള നിയമസഭ സിനിമാ ലൊക്കേഷനായി; ചരിത്രസംഭവം ിനടക്കുന്നത് മമ്മൂക്ക ചിത്രം വണ്ണിന് വേണ്ടി!,കേരള നിയമസഭ സിനിമാ ലൊക്കേഷനായി; ചരിത്രസംഭവം നടക്കുന്നത് മമ്മൂക്ക ചിത്രം വണ്ണിന് വേണ്ടി!,1
'ഡിവോഴ്സിന് ശേഷം പഴയ ഭർത്താവിനെ കാണുമ്പോൾ'; 'കുലസ്ത്രീ'യെച്ചൊല്ലി കവിതാപ്പോര്,'ഡിവോഴ്സിന് ശേഷം പഴയ ഭർത്താവിനെ കാണുമ്പോൾ'; 'കുലസ്ത്രീ'യെച്ചൊല്ലി കവിതാപ്പോര്,0
"പ്രതീക്ഷയുടേതാണ് ഈ കഥാകാലം, വാായനക്കാരൻ എഴുതുന്നു","പ്രതീക്ഷയുടേതാണ് ഈ കഥാകാലം, വായനക്കാരൻ എഴുതുന്നു",1
രാജസ്ഥാനിൽ പെട്രോളിനും ഡീസലിനും വാറ്റ കുറച്ചു,രാജസ്ഥാനിൽ പെട്രോളിനും ഡീസലിനും വാറ്റ് കുറച്ചു,1
നിരന്തരം മെസേജ് അയച്ചപ്പോൾ പരാതിയുമായി ഡോക്ടർമാരെ സമീപിച്ചെങ്കിലും നാളെ രാവിലെ നോക്കാമെന്ന് മപറഞ്ഞ് ഡോക്ടർമാർ മടക്കി അയച്ചെന്നും അവർ പറഞ്ഞു,നിരന്തരം മെസേജ് അയച്ചപ്പോൾ പരാതിയുമായി ഡോക്ടർമാരെ സമീപിച്ചെങ്കിലും നാളെ രാവിലെ നോക്കാമെന്ന് പറഞ്ഞ് ഡോക്ടർമാർ മടക്കി അയച്ചെന്നും അവർ പറഞ്ഞു,1
കള്ളവോട്ടെന്നത് യുഡിഎഫിന്റെ പ്രചരണതന്ത്രം മാത്രമെന്ന് കോടിയേരി,കള്ളവോട്ടെന്നത് യുഡിഎഫിന്റെ പ്രചരണതന്ത്രം മാത്രമെന്ന് കോടിയേരി,0
"കുപ്രസിദ്ധ കുറ്റവാളികളായ കാലാ ജത്തേഡി, അനുരാധ ചൗധരി എനനിവരെ പോലീസ് കോടതിയിൽ ഹാജരാക്കാൻ കൊണ്ടുവന്നപ്പോൾ","കുപ്രസിദ്ധ കുറ്റവാളികളായ കാലാ ജത്തേഡി, അനുരാധ ചൗധരി എന്നിവരെ പോലീസ് കോടതിയിൽ ഹാജരാക്കാൻ കൊണ്ടുവന്നപ്പോൾ",1
പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി മുഖ്യമന്ത്രിമാരുമായി രാവിലെ നടത്തുന്ന വീഡസിയോ കോൺഫറൻസിനുശേഷമായിരിക്കും അന്തിമതീരുമാനം,പ്രധാനമന്ത്രി നരേന്ദ്ര മോദി മുഖ്യമന്ത്രിമാരുമായി രാവിലെ നടത്തുന്ന വീഡിയോ കോൺഫറൻസിനുശേഷമായിരിക്കും അന്തിമതീരുമാനം,1
കോടതിയെന്താ തൊഴുത്താണോ? വൈകിയെത്തിയ അഭിഭാഷകന്,കോടതിയെന്താ തൊഴുത്താണോ? വൈകിയെത്തിയ അഭിഭാഷകന് രൂക്ഷവിമർശം,1
ബിരിയാണി നിന്ന് കഞ്ഞി കിട്ടിയ അവസ്ഥ: ആരാധകരെ നിരാശരാക്കി പൃഥിയുടെ സർപ്രൈസ്,ബിരിയാണി പ്രതീക്ഷിച്ചു നിന്ന് കഞ്ഞി കിട്ടിയ അവസ്ഥ: ആരാധകരെ നിരാശരാക്കി പൃഥിയുടെ സർപ്രൈസ്,1
സാഫ് കപ്പ്; ഇന്ത്യയെ തളച്ച് ബംഗ്ലാദേശ്,സാഫ് കപ്പ്; ഇന്ത്യയെ സമനിലയിൽ തളച്ച് ബംഗ്ലാദേശ്,1
ഒരു സ്ത്രീയുടെ സുന്ദരിയായ സാറാഫാൻ ധരിക്കേണ്ടത് എന്താണ്?,ഒരു സ്ത്രീയുടെ സുന്ദരിയായ സാറാഫാൻ ധരിക്കേണ്ടത് എന്താണ്?,0
ഫ്ലൂറസന്റ് അല്ലെങ്കിൽ പകലിന് അവനെ നൽകുക;,ഫ്ലൂറസന്റ് അല്ലെങ്കിൽ പകലിന് അവനെ നൽകുക;,0
മോദിയുടേത് വെറും ടൂത്ത് പേസ്റ്റ് വാഗ്ദാനങ്ങൾ; ബെംഗളൂരളു വാഗ്ദാനങ്ങളെ പരിഹസിച്ച് പ്രകാശ് രാജ്,മോദിയുടേത് വെറും ടൂത്ത് പേസ്റ്റ് വാഗ്ദാനങ്ങൾ; ബെംഗളൂരു വാഗ്ദാനങ്ങളെ പരിഹസിച്ച് പ്രകാശ് രാജ്,1
കൃഷിയിടത്തിൽനിന്ന് നിധിയായി വജ്രശധേഖരം; കർഷകൻ ഒറ്റരാത്രികൊണ്ട് ലക്ഷാധിപതിയായി,കൃഷിയിടത്തിൽനിന്ന് നിധിയായി വജ്രശേഖരം; കർഷകൻ ഒറ്റരാത്രികൊണ്ട് ലക്ഷാധിപതിയായി,1
ഈ ഹൃദയത്തിൽ തുറമുഖ നഗരത്തിൽ ഇറങ്ങുമ്പോൾ ഹൃദയത്തിൽ തിരയിളകുന്നു,ഈ തുറമുഖ നഗരത്തിൽ  ഇറങ്ങുമ്പോൾ ഹൃദയത്തിൽ തിരയിളകുന്നു,1
പ്രായപൂർത്തിയാകാത്ത അഞ്ചുപേർ ചേർന്ന് ദളിത് യുവതിയെ കൂട്ടബലാത്സംഗത്തിനിരയാക്കി; വീഡിയോ പ്രരിപ്പിച്ചു,പ്രായപൂർത്തിയാകാത്ത അഞ്ചുപേർ ചേർന്ന് ദളിത് യുവതിയെ കൂട്ടബലാത്സംഗത്തിനിരയാക്കി; വീഡിയോ പ്രചരിപ്പിച്ചു,1
"""നിങ്ങളുടെ പിൻവലിക്കൽ!"" അല്ലെങ്കിൽ മനുഷ്യർക്ക് ""നിങ്ങളുടെ വേണ്ടത്","""നിങ്ങളുടെ പിൻവലിക്കൽ!"" അല്ലെങ്കിൽ മനുഷ്യർക്ക് വേണ്ടത്",1
കൊറോണക്കാലത്ത് നിക്ഷേപ ഗുരു വാറൻ ബറ്റിനും പറ്റി ഒരു 'തെറ്റ്',കൊറോണക്കാലത്ത് നിക്ഷേപ ഗുരു വാറൻ ബഫറ്റിനും പറ്റി ഒരു 'തെറ്റ്',1
വിഴിഞ്ഞം തുറമുഖ പദ്ധതി പ്രതീക്ഷിക്കുന്നതിലും വൈകുമെന്ന് മന്ത്രി കടന്നപ്പളളി രാമചന്ദ്രൻ,വിഴിഞ്ഞം തുറമുഖ പദ്ധതി പ്രതീക്ഷിക്കുന്നതിലും വൈകുമെന്ന് മന്ത്രി കടന്നപ്പളളി രാമചന്ദ്രൻ,0
മഹാരാജ ദുലീപ് ഡയമണ്ട് സിങ്ങിന്റെ സെർപെക്,മഹാരാജ ദുലീപ് സിങ്ങിന്റെ ഡയമണ്ട് സെർപെക്,1
” അപ്പോൾ നോട്ടം നീ നോക്കിയ ഒരു നോട്ടം,” അപ്പോൾ നീ നോക്കിയ ഒരു നോട്ടം,1
മഞ്ചേശ്വരം പോലീസ് ിപടിച്ചെടുത്ത മണല് ലോറികള്,മഞ്ചേശ്വരം പോലീസ് പിടിച്ചെടുത്ത മണല് ലോറികള്,1
ലിഫ്റ്റ് സ്ഥാപിക്കുന്നതിനായെടുത്ത സ്ഥാപിക്കുന്നതിനായെടുത്ത കുഴിയിലെ വെള്ളക്കെട്ടിൽ വീണ് രണ്ടുവയസുകാരന് ദാരുണാന്ത്യം,ലിഫ്റ്റ് സ്ഥാപിക്കുന്നതിനായെടുത്ത കുഴിയിലെ വെള്ളക്കെട്ടിൽ വീണ് രണ്ടുവയസുകാരന് ദാരുണാന്ത്യം,1
"വിവിധ സംഘങ്ങളായി നടത്തിയ ഫണ്ട് പിരിവ് അന്നേ ദിവസം വൈകുന്നേരം അവസാനിച്ചപ്പോൾ പുഷ്കരന്റെ ശസ്ത്രക്രിയക്ക് ആവശ്യമായ തുക കണ്ടെത്തുവാൻ കഴിഞ്ഞിരുന്നു,","വിവിധ സംഘങ്ങളായി നടത്തിയ ഫണ്ട് പിരിവ് അന്നേ ദിവസം വൈകുന്നേരം അവസാനിച്ചപ്പോൾ പുഷ്കരന്റെ ശസ്ത്രക്രിയക്ക് ആവശ്യമായ തുക കണ്ടെത്തുവാൻ കഴിഞ്ഞിരുന്നു,",0
പണ്ടപ്പുഴുക്കളെ തുടച്ചുനീക്കാനുള്ള മാർഗങ്ങൾ ഏതൊക്കെയെന്ന് നോക്കാം,പണ്ടപ്പുഴുക്കളെ തുടച്ചുനീക്കാനുള്ള മാർഗങ്ങൾ ഏതൊക്കെയെന്ന് നോക്കാം,0
ട്രാവൻകൂർ ഫൗണ്ടേഷന്റെ മിഷൻവാലി കെയർ ഹോം ആകാശ വീക്ഷണം,ട്രാവൻകൂർ ഫൗണ്ടേഷന്റെ മിഷൻവാലി കെയർ ഹോം ആകാശ വീക്ഷണം,0
ഉണ്ടെങ്കിൽ ചുവപ്പുനിറഞ്ഞ പനി ഉണ്ടെങ്കിൽ സങ്കീർണതകൾ ഉണ്ടോ?,ചുവപ്പുനിറഞ്ഞ പനി ഉണ്ടെങ്കിൽ സങ്കീർണതകൾ ഉണ്ടോ?,1
നാണം കെടുത്താതെ ഷേവെങ്കിലും ചെയ്യൂ സർ; മോദിയോട് രാം ഗോപാൽ വർ്മമ,നാണം കെടുത്താതെ ഷേവെങ്കിലും ചെയ്യൂ സർ; മോദിയോട് രാം ഗോപാൽ വർമ്മ,1
