Input Sentences,Output Sentences,Grammatical Error
நாளை மறுநாள் முதல் திருமழிசையிலிருந்து சென்னைக்கு காய்கறி விநியோகிக்க ிதிட்டமிட்டிருந்தது அரசு,நாளை மறுநாள் முதல் திருமழிசையிலிருந்து சென்னைக்கு காய்கறி விநியோகிக்க திட்டமிட்டிருந்தது அரசு,1
"உடுமலை,  அரசு மற்றும் அரசு உதவி","உடுமலை,  அரசு மற்றும் அரசு உதவி",0
"தாவரங்களின் ""பச்சை செயல்முறை சோப்பு"" பின்வருமாறு செய்யப்படுகிறது:","தாவரங்களின் செயல்முறை ""பச்சை சோப்பு"" பின்வருமாறு செய்யப்படுகிறது:",1
கோயில் அருகே பாடம் நடத்தும் மூர்த்தி,கோயில் அருகே பாடம் நடத்தும் மூர்த்தி,0
நஇ்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,1
கம்பஹா கல்வி வலய பாடசாலைகளுக்கு நாளை விடுமுறை,கம்பஹா கல்வி வலய பாடசாலைகளுக்கு நாளை விடுமுறை,0
குணமடைந்தவர்களுக்கு மீண்டும் வைரஸை புகுத்தும் ஆக்ஸ்போர்டு! சவாலாஆன ஆய்வுக்கு பிரித்தானிய அரசு ஒப்புதல்,குணமடைந்தவர்களுக்கு மீண்டும் வைரஸை புகுத்தும் ஆக்ஸ்போர்டு! சவாலான ஆய்வுக்கு பிரித்தானிய அரசு ஒப்புதல்,1
கொரோனா வைரஸல் சோதனையை மேற்கொள்ளும் தனியார் துறை ஆய்வகங்களுக்கான வழிகாட்டுதல்கள்,கொரோனா வைரஸ் சோதனையை மேற்கொள்ளும் தனியார் துறை ஆய்வகங்களுக்கான வழிகாட்டுதல்கள்,1
வேடிக்கை பார்ப்பது மட்டுமே அவர்களால் முடயிும்,வேடிக்கை பார்ப்பது மட்டுமே அவர்களால் முடியும்,1
பின் தொடரில் எழுதப்பட்ட கல்வெட்டு மொழிபெயர்க்கப்பட்டுள்ளது: பின்வருமாறு,பின் தொடரில் எழுதப்பட்ட கல்வெட்டு பின்வருமாறு மொழிபெயர்க்கப்பட்டுள்ளது:,1
"நடிகர்கள் பிரபாஸ், ஷ்ரத்தா கபூர், அருண் விஜய், ஜாக்கி ஷெராஃப், விஜய், லால், மந்திரா பேடி, டினு ஆனந்த்","நடிகர்கள் பிரபாஸ், ஷ்ரத்தா கபூர், அருண் விஜய், ஜாக்கி ஷெராஃப், லால், மந்திரா பேடி, டினு ஆனந்த்",1
கிராமத்திற்கு வீடு எனும் செயல் திட்டத்தின் தேசிய நிகழ்வு,கிராமத்திற்கு வீடு எனும் செயல் திட்டத்தின் தேசிய நிகழ்வு,0
காவல் து்றை அதிகாரிகளை அலைபேசியில் மிரட்டிய குற்றத்திற்காக கைது செய்யப்பட்ட ரௌடி புல்லட் நாகராஜ் மீது குண்டர் சட்டம் பாய்ந்தது,காவல் துறை அதிகாரிகளை அலைபேசியில் மிரட்டிய குற்றத்திற்காக கைது செய்யப்பட்ட ரௌடி புல்லட் நாகராஜ் மீது குண்டர் சட்டம் பாய்ந்தது,1
இது தொடர்பில் அவர் விடுத்துள்ள ஊடக அறிக்கையில் தெரிவிக்கப்பட்டுள்ளதாவது:,இது தொடர்பில் அவர் விடுத்துள்ள ஊடக அறிக்கையில் தெரிவிக்கப்பட்டுள்ளதாவது:,0
சந்தித்த பாகிஸ்தான் விமானப்படை தளபதி!,மஹிந்தவை சந்தித்த பாகிஸ்தான் விமானப்படை தளபதி!,1
இக்குகை குறித்து ரமேஷ் யந்த்ரா ஆவணப்படம் இயக்கிய குடியம் குகைகள் என்ற ஆவணப்படம்,இக்குகை குறித்து ரமேஷ் யந்த்ரா இயக்கிய ஆவணப்படம் குடியம் குகைகள் என்ற ஆவணப்படம்,1
கோடநாடு வழக்கில் அரசியல் தலையீடு இல்லை: தலையீடு முதல்வர் ஸ்டாலின்,கோடநாடு வழக்கில் அரசியல் தலையீடு இல்லை: முதல்வர் ஸ்டாலின்,1
எல்லா சமயங்களுக்கும் ஆபரணங்களைக் களிமண் கொண்ட சாக்ஸ்,எல்லா சமயங்களுக்கும் ஆபரணங்களைக் கொண்ட களிமண் சாக்ஸ்,1
இரண்டாவது நேர்காணலுக்குப் பின் பின்பற்றுவதற்கு இந்த வேட்பாளர் மறுப்பு கடிதஙப்களைப் பயன்படுத்துங்கள்,இரண்டாவது நேர்காணலுக்குப் பின் பின்பற்றுவதற்கு இந்த வேட்பாளர் மறுப்பு கடிதங்களைப் பயன்படுத்துங்கள்,1
நாணயரம் லைப்ரரி: உலகை உலுக்கிய கார்ப்பரேட் மோசடிகள்!,நாணயம் லைப்ரரி: உலகை உலுக்கிய கார்ப்பரேட் மோசடிகள்!,1
எனக்குப் பிடிக்காத ஒரே வார்த்தை!,'ஆர்ஜிதம்' எனக்குப் பிடிக்காத ஒரே வார்த்தை!,1
இரு வகையினருக்கும் ஒரே சுகாதார முடியாது விதிமுறைகளை விதிக்க முடியாது,இரு வகையினருக்கும் ஒரே சுகாதார விதிமுறைகளை விதிக்க முடியாது,1
நீரிழிவு நோய்க்கு சரியான ஊட்டச்சத்து : ரொட்டி ஒரு அலகு,நீரிழிவு நோய்க்கு சரியான ஊட்டச்சத்து: ரொட்டி ஒரு அலகு,1
பண்ணத்தி ஆகியவற்றுக்கு இடையே உள்ள வேறுபாடு,"பிசி, பண்ணத்தி ஆகியவற்றுக்கு இடையே உள்ள வேறுபாடு",1
அனைத்து மாதிரிகள் ஒரே அளவிலேயே அதன்பின்னர் அவை அனைத்து வகையான சதி மற்றும் மடிப்புகளால் உருவத்திற்கும் சரிசெய்யப்படுகின்றன;,"அனைத்து மாதிரிகள் ஒரே அளவிலேயே நிகழ்கின்றன, அதன்பின்னர் அவை அனைத்து வகையான சதி மற்றும் மடிப்புகளால் உருவத்திற்கும் சரிசெய்யப்படுகின்றன;",1
நீர்வீழ்ச்சிக்கு நீராடச் சென்ற இரண்டு பெண்கள் சடலங்களாக,நீர்வீழ்ச்சிக்கு நீராடச் சென்ற இரண்டு பெண்கள் சடலங்களாக மீட்பு,1
ஹாக்கி விளையாட்டு மைதானம் சேதம்  பயிற்சி செய்ய முியாமல் வீரர்கள் அவதி,ஹாக்கி விளையாட்டு மைதானம் சேதம்  பயிற்சி செய்ய முடியாமல் வீரர்கள் அவதி,1
"இதன்போது மன்றுக்கு விடயங்களை முன்வதை்த ஜனாதிபதி சட்டத்தரணி வசந்த நவரத்ன பண்டார,","இதன்போது மன்றுக்கு விடயங்களை முன்வைத்த ஜனாதிபதி சட்டத்தரணி வசந்த நவரத்ன பண்டார,",1
ஐக்கிய தேசியக் கட்சித் தகவல்கள் தெரிவிக்கின்றன -ஐக்கிய தேசியக் கட்சித் தகவல்கள் தெரிவிக்கின்றன,ஐக்கிய தேசியக் கட்சித் தகவல்கள் தெரிவிக்கின்றன -ஐக்கிய தேசியக் கட்சித் தகவல்கள் தெரிவிக்கின்றன,0
சாய் பாபா பிறந்த நாள்- முதல் நா் நிகழ்ச்சிகள்,சாய் பாபா பிறந்த நாள்- முதல் நாள் நிகழ்ச்சிகள்,1
கோவிஷீல்டு தடுப்பூசிக்கு நெதர்லாந்து அரசு அனுமதி,கோவிஷீல்டு தடுப்பூசிக்கு நெதர்லாந்து அரசு அனுமதி,0
வகுப்பறையில் ஆசிரியரை குத்திக் லகொலை செய்த மாணவர்கள் : டெல்லியில் அதிர்ச்சி,வகுப்பறையில் ஆசிரியரை குத்திக் கொலை செய்த மாணவர்கள் : டெல்லியில் அதிர்ச்சி,1
"ஜான்பாண்டியன், தலைவர், தமிழக மக்கள் முன்னேற்றக்ி கழகம்","ஜான்பாண்டியன், தலைவர், தமிழக மக்கள் முன்னேற்றக் கழகம்",1
ஆர்வம் இருந்தால் அசத்தலா சம்பாதிக்கலாம்! - கிருபா,ஆர்வம் இருந்தால் அசத்தலா சம்பாதிக்கலாம்! - கிருபா,0
பாடசாலைகளை மூடுவது பற்றி மாவட்டச் செயலர்கள் முடிவெடுக்கலாம்!,பாடசாலைகளை மூடுவது பற்றி மாவட்டச் செயலர்கள் முடிவெடுக்கலாம்!,0
அரசியல ்கைதிகளை விடுவிக்கக் கோரி நல்லூரில் போராட்டம்!,அரசியல் கைதிகளை விடுவிக்கக் கோரி நல்லூரில் போராட்டம்!,1
இந்தத் திடீர் பரபரப்புக்குக் காரணம் இதுதான்-,இந்தத் திடீர் பரபரப்புக்குக் காரணம் இதுதான்-,0
"போனப்போ, ரயில் நிலையத்துல வெச்சு, படி ஏறுறதுக்காக நான் தீபாவைத்","போனப்போ, ரயில் நிலையத்துல வெச்சு, படி ஏறுறதுக்காக நான் தீபாவைத்",0
என்ான கெத்து! சின்ன வயது ஷிவானி ஸ்டைலைப் பாருங்கள்,என்னா கெத்து! சின்ன வயது ஷிவானி ஸ்டைலைப் பாருங்கள்,1
சிறைக் கைதிகளை பரிமாறிக் கொள்வதற்கான உடன்படிக்கொை,சிறைக் கைதிகளை பரிமாறிக் கொள்வதற்கான உடன்படிக்கை,1
ஒரு ஹெக்டேருக்கு கூடுதலாக ஒரு டன் நெல் !,ஒரு ஹெக்டேருக்கு கூடுதலாக ஒரு டன் நெல் !,0
"""பெறல் ஆக எனக்கு ஒரு பேறு ுஉளதோ""","""பெறல் ஆக எனக்கு ஒரு பேறு உளதோ""",1
செல்போன்கள் காலம் நீண்ட பயன்தர என்ன செய்ய வேண்டும்?,செல்போன்கள் நீண்ட காலம் பயன்தர என்ன செய்ய வேண்டும்?,1
கதை திரைக்கதை வசனம் இயக்கம் - திை விமர்சனம்,கதை திரைக்கதை வசனம் இயக்கம் - திரை விமர்சனம்,1
அர்னாப் கோஸ்வாமி லஞ்சம் கொடுத்ததாக குற்றச்சாட்டு,அர்னாப் கோஸ்வாமி லஞ்சம் கொடுத்ததாக குற்றச்சாட்டு,0
சர்ச்சைக்குரிய தென் சீனக் கடலில் விமானப் பாதுகாப்பு மண்டலம் சீனா அமைக்கவுள்ளதாக எச்சரிக்கை!,சர்ச்சைக்குரிய தென் சீனக் கடலில் விமானப் பாதுகாப்பு மண்டலம் அமைக்கவுள்ளதாக சீனா எச்சரிக்கை!,1
கேள்வி:- ஏன் நீங்கள் ஏன் பிரதமரை தொடர்புகொள்ளவில்லை?,கேள்வி:- நீங்கள் ஏன் பிரதமரை தொடர்புகொள்ளவில்லை?,1
"இதனையடுத்து, புரட்சித் தலைவர் எம்ஜிஆரின்ம சிறப்புகளை பெருமைகளை அடுத்த தலைமுறைக்குக் கொண்டுசெல்லும் வகையில் ஹிஸ்டரி ஆப் லெஜண்ட்","இதனையடுத்து, புரட்சித் தலைவர் எம்ஜிஆரின் சிறப்புகளை பெருமைகளை அடுத்த தலைமுறைக்குக் கொண்டுசெல்லும் வகையில் ஹிஸ்டரி ஆப் லெஜண்ட்",1
- விருதுப் பெண்ணின் வெற்றி வார்த்தைகள்!,- விருதுப் பெண்ணின் வெற்றி வார்த்தைகள்!,0
உடல் ஆரோக்கியத்தை காக்கும் தன்வந்திரி மந்திரம் !!,உடல் ஆரோக்கியத்தை காக்கும் தன்வந்திரி மந்திரம் !!,0
தமிழர்களின் வேலைவாய்ப்புரிமையை பாதுகாக்க தமிழக என்ன செய்யப்போகிறது என ராமதாஸ் கேள்வி,தமிழர்களின் வேலைவாய்ப்புரிமையை பாதுகாக்க தமிழக அரசு என்ன செய்யப்போகிறது என ராமதாஸ் கேள்வி,1
கர்ப்ப காலத்தின் தன்மை மற்றும் தாயின் தாய்வழி ெயல்முறை;,கர்ப்ப காலத்தின் தன்மை மற்றும் தாயின் தாய்வழி செயல்முறை;,1
வெள்ளை மயிர் கொண்ட மருந்தை எப்படி பாதுகாப்பாக வெட்ட வேண்டும்்?,வெள்ளை மயிர் கொண்ட மருந்தை எப்படி பாதுகாப்பாக வெட்ட வேண்டும்?,1
தக்காளி சுவையான ஊறுகாய் செய்ய !!,சுவையான தக்காளி ஊறுகாய் செய்ய !!,1
பெரியார் பல்கலைக்குள் காவியை நுழைக்கும் பாஜக! பெயர மாற்றவும் தீவிரம்!!,பெரியார் பல்கலைக்குள் காவியை நுழைக்கும் பாஜக! பெயரை மாற்றவும் தீவிரம்!!,1
நடு வீதியில் குழந்தையை பிரசவிக்குமாறு கூறிய ஸ்ரீலங்கா பாதுகாப்பு படை!,நடு வீதியில் குழந்தையை பிரசவிக்குமாறு கூறிய ஸ்ரீலங்கா பாதுகாப்பு படை!,0
டிரம்ப் டிரம்ப் - கிம் ஜாங் அன் இரண்டாவது முறையாக சந்திப்பு!,டிரம்ப் - கிம் ஜாங் அன் இரண்டாவது முறையாக சந்திப்பு!,1
நீங்கள் பணியாளரிடம் என்ன எதிர்பார்க்கிறீர்கள்? நீங்கள் ஒரு சிறந்த பணியாளரின் நடத்தையையும் செயல்களையும் எதிர்பார்க்கிீர்களா?,நீங்கள் பணியாளரிடம் என்ன எதிர்பார்க்கிறீர்கள்? நீங்கள் ஒரு சிறந்த பணியாளரின் நடத்தையையும் செயல்களையும் எதிர்பார்க்கிறீர்களா?,1
மோடிக்கு ஆதரவு தருவதெல்லாம் விஜய்க்குத் தேவைதானா?,மோடிக்கு ஆதரவு தருவதெல்லாம் விஜய்க்குத் தேவைதானா?,0
பிரதமர் ரணில் விக்கிரமசிங்க - பின்லாந்து சமூக அலுவல்கள் மற்றும் சுகாதார அமைச்சர் சந்திப்பு,பிரதமர் ரணில் விக்கிரமசிங்க - பின்லாந்து சமூக அலுவல்கள் மற்றும் சுகாதார அமைச்சர் சந்திப்பு,0
ஊரடங்கு உத்தரவை மீறி கடையைத் திறந்த பிரபல ஜவுளிக்கடைக்கு சீல்!,ஊரடங்கு உத்தரவை மீறி கடையைத் திறந்த பிரபல ஜவுளிக்கடைக்கு சீல்!,0
ரஒு பகுதிக்கு அல்லது உறுப்புக்கு எவ்வாறு இரத்த ஓட்டம் தடைபடும்?,ஒரு பகுதிக்கு அல்லது உறுப்புக்கு எவ்வாறு இரத்த ஓட்டம் தடைபடும்?,1
உணவை வேகமாக சாப்பிட்டால் இந்த பிரச்சனைகள் எல்லாம் வரும்! உஷாரா உஷாரா இருங்க,உணவை வேகமாக சாப்பிட்டால் இந்த பிரச்சனைகள் எல்லாம் வரும்! உஷாரா இருங்க,1
யாழில் நடைபெறும் தேசிய நிகழ்வில் தைப்பொங்கல் ஹியூகோ ஸ்வயர்,யாழில் நடைபெறும் தேசிய தைப்பொங்கல் நிகழ்வில் ஹியூகோ ஸ்வயர்,1
நாணயம் : லைப்ரரி விரும்பிச் செய்தால் வெற்றிதான்!,நாணயம் லைப்ரரி :  விரும்பிச் செய்தால் வெற்றிதான்!,1
புத்தாண்டு பிறப்பு உலகம் முழுவதும் கோலாகலமாக கொண்டாட்டம்,புத்தாண்டு பிறப்பு உலகம் முழுவதும் கோலாகலமாக கொண்டாட்டம்,0
ஆஸ்திரேலியா அருகே பப்புவா நியூகினியா நாட்டில் நிலநடுக்கம்: சுனாமி எச்சரிக்கை,ஆஸ்திரேலியா அருகே பப்புவா நியூகினியா நாட்டில் நிலநடுக்கம்: சுனாமி எச்சரிக்கை,0
இந்து சமுத்திர வலயத்தில் போதைப் பொருள் தடுப்பு நடவடிக்கைகளுக்கான அதிகாரிகள் மாநாடு,இந்து சமுத்திர வலயத்தில் போதைப் பொருள் தடுப்பு நடவடிக்கைகளுக்கான அதிகாரிகள் மாநாடு,0
இகந்திய மீனவர்கள் அனைவரையும் படகுகளுடன் கைதுசெய்யுமாறு உத்தரவு!!,இந்திய மீனவர்கள் அனைவரையும் படகுகளுடன் கைதுசெய்யுமாறு உத்தரவு!!,1
தேவையில்லை நீங்கள் என்றால் அது தேவையில்லை,நீங்கள் தேவையில்லை என்றால் அது தேவையில்லை,1
"''அம்மா, நான் படிக்கறதை நிறுத்திட்டு, பிசினஸ் பண்ணி சம்பாதிக்கப்","''அம்மா, நான் படிக்கறதை நிறுத்திட்டு, பிசினஸ் பண்ணி சம்பாதிக்கப் போறேன்!''",1
"இது குறித்து, முன்னாள் தூத்துக்குடியில், மத்திய இணை அமைச்சர் தனுஷ்கோடி ஆதித்தன் செய்தியாளர்களிடம் கூறியதாவது:-","இது குறித்து, தூத்துக்குடியில், முன்னாள் மத்திய இணை அமைச்சர் தனுஷ்கோடி ஆதித்தன்  செய்தியாளர்களிடம் கூறியதாவது:-",1
''அதே காரணியை மறுபடியும் கொடுக்கும்போது அந்த நோயின் தீவிரம் அதிகமாகும்தானே?'',''அதே காரணியை மறுபடியும் கொடுக்கும்போது அந்த நோயின் தீவிரம் அதிகமாகும்தானே?'',0
இந்த அமைந்துள்ள ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,1
இப்படி ஒரு விஷயத்தைக் கொண்டுவர அவசியம்தான் வேண்டியதன் என்ன?,இப்படி ஒரு விஷயத்தைக் கொண்டுவர வேண்டியதன் அவசியம்தான் என்ன?,1
கடுகு கொண்டு சாப்ஸ் ஐந்து குண்டு,கடுகு கொண்டு சாப்ஸ் ஐந்து குண்டு,0
நான்கு படிகள் நீங்கள் உங்கள் வியாபாரத்தை தனித்தன்மையுடையதாக்குமா என்பதை அடையாளம் காண உதவுங்கள்,நான்கு படிகள் நீங்கள் உங்கள் வியாபாரத்தை தனித்தன்மையுடையதாக்குமா என்பதை அடையாளம் காண உதவுங்கள்,0
"இவ்வாறு தெரிவு செய்யப்பட்ட உறுப்பினர்களின் விபரங்களர் பின்வருமாறு,","இவ்வாறு தெரிவு செய்யப்பட்ட உறுப்பினர்களின் விபரங்கள் பின்வருமாறு,",1
சத்தம் மற்றும் அதிர்வுகளை கட்டுப்படுத்த கட்டுப்பாடுகள்,சத்தம் மற்றும் அதிர்வுகளை கட்டுப்படுத்த கட்டுப்பாடுகள்,0
அரிசி களைந்த நீர் - ஒரு கப்,அரிசி களைந்த நீர் - ஒரு கப்,0
சட்டமன்ற தேர்தல்: தங்கையை களமிறக்கும் சோனு சூட்!,சட்டமன்ற தேர்தல்: தங்கையை களமிறக்கும் சோனு சூட்!,0
சென்னையில் ஞாயிறு இரவு முதல் களத்தில் இறங்கி மழை விளையாடும்: தமிழ்நாடு வெதர்மேன் பதிவு,சென்னையில் ஞாயிறு இரவு முதல் களத்தில் இறங்கி மழை விளையாடும்: தமிழ்நாடு வெதர்மேன் பதிவு,0
"இந்த பெர்ரி, மனநிலையை அதிகரிக்கிறது, மனஅ ழுத்தத்தை குறைக்கிறது;","இந்த பெர்ரி, மனநிலையை அதிகரிக்கிறது, மன அழுத்தத்தை குறைக்கிறது;",1
இச்சம்பவம் தொடர்பாக பாதிக்கப்பட்ட இந்துக்குருமார் தெரிவிக்கையில் கருத்து,இச்சம்பவம் தொடர்பாக பாதிக்கப்பட்ட இந்துக்குருமார் கருத்து தெரிவிக்கையில்,1
புந்திக்குளே நினைந்து போற்றும் அடியார் தமகி்குச்,புந்திக்குளே நினைந்து போற்றும் அடியார் தமக்குச்,1
முன்னரே கூறிய கணித்து டிரம்ப் :,முன்னரே கணித்து கூறிய டிரம்ப் :,1
இந்த ஊராட்சியில் அமைந்துள்ள பட்டியல்: சிற்றூர்களின்,இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,1
பெண்களின் பாதுகாப்பை உறுதி செய்வோம்!- முதல்வர் ஸ்டாலின் டுவீட்,பெண்களின் பாதுகாப்பை உறுதி செய்வோம்!- முதல்வர் ஸ்டாலின் டுவீட்,0
இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,0
முல்லைத்தீவு அம்பாள்புரம் ஆறாம்  கட்டை ஆகிய பகுதிகளுக்கான,முல்லைத்தீவு அம்பாள்புரம் ஆறாம்  கட்டை ஆகிய பகுதிகளுக்கான,0
புதுவை பைனான்சியர் கொலை கவழக்கில் நான்கு பேர் கைது!!,புதுவை பைனான்சியர் கொலை வழக்கில் நான்கு பேர் கைது!!,1
நல்லிணகப் பொறிமுறைச் செயலணியில் பதிவு செய்யுங்கள்,நல்லிணகப் பொறிமுறைச் செயலணியில் பதிவு செய்யுங்கள்,0
புருஷன் வாய்ப்புகளைத் தட்டிப் பறித்த புஷ்பா புருஷன்,வாய்ப்புகளைத் தட்டிப் பறித்த புஷ்பா புருஷன்,1
நாங்களும் கொடுப்போம் : திமுக அதிமுகவிற்கு நெட்டிசன்கள் பதிலடி,நாங்களும் கொடுப்போம் விளம்பரம் : திமுக அதிமுகவிற்கு நெட்டிசன்கள் பதிலடி,1
மிஸ்டர் தீர்ப்புக்காக கழுகு: தள்ளிப் போனதா பட்ஜெட்?,மிஸ்டர் கழுகு: தீர்ப்புக்காக தள்ளிப் போனதா பட்ஜெட்?,1
இரத்தினபுரி மாவட்டத்தில் பெண்கள் மற்றும் சிறுவர்களுக்கெதிரான,இரத்தினபுரி மாவட்டத்தில் பெண்கள் மற்றும் சிறுவர்களுக்கெதிரான,0
பேஸ்புக் ரசிகர் பக்கம் கொண்ட ஒரு சமூகத்தையும் உங்கள் வீட்டு வணிகத்தையும் உருடவாக்குங்கள்,பேஸ்புக் ரசிகர் பக்கம் கொண்ட ஒரு சமூகத்தையும் உங்கள் வீட்டு வணிகத்தையும் உருவாக்குங்கள்,1
"அது வரையில் எவ்வளவோ கண்டிருந்த எனக்கு, மிகச் சாதாரணமாகத் தெரிந்திருக்க வேண்டிய தெரியவில்லையே?","அது வரையில் எவ்வளவோ கண்டிருந்த எனக்கு, மிகச் சாதாரணமாகத் தெரிந்திருக்க                            வேண்டிய விஷயம் தெரியவில்லையே?",1
முதுமை தோற்றம்  ஏன் சீ்ககிரம்  வந்துவிடுகிறது தெரியுமா?,முதுமை தோற்றம்  ஏன் சீக்கிரம்  வந்துவிடுகிறது தெரியுமா?,1
ஒரு கருபமீடம் வழங்குவதற்கான பேச்சுவார்த்தை எப்போது,ஒரு கருமபீடம் வழங்குவதற்கான பேச்சுவார்த்தை எப்போது,1
பண்ட் மியூச்சுவல் நுழைவு கட்டணம் ரத்து,மியூச்சுவல் பண்ட் நுழைவு கட்டணம் ரத்து,1
காங்கிரஸ் துணை தலைவர் ராகுல் காந்தி வறுமையில் வாழும் ஏழை மக்களின் வீடுகளுக்கு உத்தர செல்வதாக பிரதேசத்தில் தேர்தல்,காங்கிரஸ் துணை தலைவர் ராகுல் காந்தி வறுமையில் வாழும் ஏழை மக்களின் வீடுகளுக்கு செல்வதாக உத்தர பிரதேசத்தில் தேர்தல்,1
முச்சசக்கர வண்டியுடன் மாடு மோதியதால் விபத்து,முச்சக்கர வண்டியுடன் மாடு மோதியதால் விபத்து,1
நிக்கோலஸ் இரட்சகராக இரட்சகராக பிரார்த்தனை செய்வதற்கு பிரார்த்தனை,நிக்கோலஸ் இரட்சகராக பிரார்த்தனை செய்வதற்கு பிரார்த்தனை,1
தலைமறைவு திருடன் லாரி வேலூர் கோர்ட்டில் சரண்,தலைமறைவு லாரி திருடன் வேலூர் கோர்ட்டில் சரண்,1
தினத்தந்தி: ரிசர்வ் வங்கியின் கட்டுப்பாட்டில் வருகிறது கூட்டுறவு வங்கிகள் - அமைச்சரவை மத்திய ஒப்புதல்,தினத்தந்தி: ரிசர்வ் வங்கியின் கட்டுப்பாட்டில் வருகிறது கூட்டுறவு வங்கிகள் - மத்திய அமைச்சரவை ஒப்புதல்,1
பதவியிலிருந்து விரிவுரையாளர் குருபரன் விவகாரம்; சுரேன் ராகவனும் உறுப்பினர் பதவியிலிருந்து விலகல்!,விரிவுரையாளர் குருபரன் விவகாரம்; சுரேன் ராகவனும் உறுப்பினர் பதவியிலிருந்து விலகல்!,1
தமிழக உள்ளாட்சி தேர்தல்: பதவியில் பெண்கள்; பெண்கள்; அதிகாரத்தில் ஆண்கள்,தமிழக உள்ளாட்சி தேர்தல்: பதவியில் பெண்கள்; அதிகாரத்தில் ஆண்கள்,1
"ஒரு நாள் இருந்துட்டு போலாம்மா என்று அகிலாவின் கைகளை இன்னும் இருக்கப் பிடித்த ுக் கொஞ்சினாள் பார்கவி,","ஒரு நாள் இருந்துட்டு போலாம்மா என்று அகிலாவின் கைகளை இன்னும் இருக்கப் பிடித்துக் கொஞ்சினாள் பார்கவி,",1
எந்த கட்சிக்கும் ஆதரவு இல்லை: வணிகர் சங்க தலைவர் பேரவை வெள்ளையன் தகவல்!,எந்த கட்சிக்கும் ஆதரவு இல்லை: வணிகர் சங்க பேரவை தலைவர் வெள்ளையன் தகவல்!,1
கரையை கடக்கும் டிட்லி புயல்;மழைக்கு வாய்ப்பு -வானிலை ஆய்வு மையம்,கரையை கடக்கும் டிட்லி புயல்;மழைக்கு வாய்ப்பு -வானிலை ஆய்வு மையம்,0
அதனால்தான் காவிரி மேலாண்மை வாரியத்துக்குப் பதிலாக இங்கு ஆபாச களியாட்ட ஐபிஎல் போட்டி!,அதனால்தான் காவிரி மேலாண்மை வாரியத்துக்குப் பதிலாக இங்கு ஆபாச களியாட்ட ஐபிஎல் போட்டி!,0
தலைவர் ஹுரியத் மீது வழக்கு: உள்துறையிடம் போலீசார் கோரிக்கை,ஹுரியத் தலைவர் மீது வழக்கு: உள்துறையிடம் போலீசார் கோரிக்கை,1
தவிசாளர் அங்கத்தவர் மற்றும் சபை அங்கத்தவர் பதவியில் இருந்து நீக்கப்பட்டார் என்பது,தவிசாளர் மற்றும் சபை அங்கத்தவர் பதவியில் இருந்து நீக்கப்பட்டார் என்பது,1
டில்லி: டில்லியில் நடந்து வரும் காமன்வெல்த் போட்ிடயின் பாட்மின்டன் பெண்கள்குழு போட்டியில் செய்னா நேவல் மலேசியவின் வாங்கை,டில்லி: டில்லியில் நடந்து வரும் காமன்வெல்த் போட்டியின் பாட்மின்டன் பெண்கள்குழு போட்டியில் செய்னா நேவல் மலேசியவின் வாங்கை,1
அசாம் அல்கொய்தா மாநிலத்தில் தீவிரவாதிகள் ஊடுருவ முயற்சி - தருண் கோகாய்,அசாம் மாநிலத்தில் அல்கொய்தா தீவிரவாதிகள் ஊடுருவ முயற்சி - தருண் கோகாய்,1
"சுரேஷின் கீர்த்தி ""பென்குயின்"" டீசர் - அதிகாரப்பூர்வ அறிவிப்பு!","கீர்த்தி சுரேஷின் ""பென்குயின்"" டீசர் - அதிகாரப்பூர்வ அறிவிப்பு!",1
புதிதாக பிறந்த குழந்தைக்கு உணவு கொடுத்த பின்,புதிதாக பிறந்த குழந்தைக்கு உணவு கொடுத்த பின்,0
குறைந்த சுய மரியாதை பெற எப்படி?,குறைந்த சுய மரியாதை பெற எப்படி?,0
வேண்டும் என்ற குரல் எழுந்தபர் போது அப்படிக் குரல் கொடுப்பவர்களை,வேண்டும் என்ற குரல் எழுந்தப் போது அப்படிக் குரல் கொடுப்பவர்களை,1
பாரதியார் மலர் சிலைக்கு தூவி முதல்வர் மரியாதை,பாரதியார் சிலைக்கு மலர் தூவி முதல்வர் மரியாதை,1
மூழ்கும் கப்பலிநல் இருந்து எப்பிடியாவது தப்பித்து வரவேண்டும் என்று நினைக்கிறார்,மூழ்கும் கப்பலில் இருந்து எப்பிடியாவது தப்பித்து வரவேண்டும் என்று நினைக்கிறார்,1
இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,இந்த ஊராட்சியில் அமைந்துள்ள சிற்றூர்களின் பட்டியல்:,0
